GDAY_DS,T_ID,P_ID,TB_SC,BF,PA-AB,AB,HIT,H1,H2,H3,HR,SB_SR,KK,WP,SLG,BABIP,KK9,BB9,INN2,ER
2018-09-18,OB,68240.0,T,100.0,5.0,20.0,7.0,5.0,2.0,0.0,0.0,1.0,7.0,1.0,2.0,0.5384615384615384,12.6,7.2,18,0
2018-09-23,OB,68240.0,T,105.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.08333333333333333,10.5,4.5,15,1
2019-03-26,OB,68240.0,B,90.0,3.0,19.0,4.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.3076923076923077,10.8,5.4,15,4
2019-03-31,OB,68240.0,T,108.0,6.0,18.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,0.25,9.0,9.0,19,3
2019-04-06,OB,68240.0,B,111.0,4.0,23.0,5.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,0.2777777777777778,7.105263157894736,5.684210526315789,15,3
2019-04-12,OB,68240.0,T,99.0,3.0,21.0,9.0,9.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.5,7.2,1.8,20,4
2019-04-18,OB,68240.0,B,110.0,2.0,28.0,8.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.3636363636363637,8.1,2.7,18,3
2019-04-24,OB,68240.0,T,95.0,0.0,26.0,8.0,4.0,3.0,1.0,0.0,1.0,6.0,0.0,4.0,0.4,9.0,0.0,20,2
2019-04-30,OB,68240.0,T,101.0,5.0,23.0,5.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.2352941176470588,6.75,5.4,18,0
2019-05-05,OB,68240.0,B,106.0,0.0,23.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,4.5,0.0,21,0
2019-05-11,OB,68240.0,T,117.0,2.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.29411764705882354,10.285714285714283,2.5714285714285707,18,0
2019-05-17,OB,68240.0,T,63.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07142857142857142,7.5,0.0,11,4
2019-06-29,OB,68240.0,B,76.0,2.0,18.0,7.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,0.4666666666666667,7.363636363636362,4.909090909090909,12,6
2019-07-05,OB,68240.0,B,83.0,3.0,17.0,6.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,0.5,11.25,6.75,6,4
2019-07-16,OB,68240.0,B,33.0,1.0,10.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5555555555555556,0.0,0.0,11,2
2019-08-01,OB,68240.0,T,95.0,5.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.375,12.272727272727273,12.272727272727273,15,1
2019-08-08,OB,68240.0,B,96.0,1.0,18.0,5.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.4166666666666667,10.8,1.8,18,2
2019-08-14,OB,68240.0,T,108.0,2.0,22.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.2631578947368421,4.5,3.0,18,1
2019-08-22,OB,68240.0,T,95.0,2.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1875,7.5,3.0,18,1
2019-08-28,OB,68240.0,B,99.0,3.0,20.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,0.15384615384615385,12.0,3.0,19,1
2019-09-03,OB,68240.0,B,102.0,1.0,23.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.21052631578947367,5.684210526315789,1.4210526315789471,15,3
2019-09-19,OB,68240.0,T,106.0,2.0,20.0,5.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,2.0,0.3333333333333333,12.6,3.6,20,0
2019-09-25,OB,68240.0,T,108.0,1.0,22.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.16666666666666666,13.5,1.35,10,2
2018-04-22,OB,68249.0,B,34.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,9.0,4.5,2,1
2018-08-10,OB,68249.0,T,22.0,0.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,13.5,0.0,6,0
2018-08-12,OB,68249.0,B,32.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.25,13.5,4.5,8,0
2018-08-15,OB,68249.0,B,38.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.75,0.0,4,0
2018-09-05,OB,68249.0,B,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2018-09-09,OB,68249.0,T,26.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,13.5,6.75,5,0
2018-09-11,OB,68249.0,T,20.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,5.4,5.4,3,0
2018-09-14,OB,68249.0,B,16.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0
2018-09-18,OB,68249.0,T,9.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3,0
2018-09-20,OB,68249.0,T,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,0
2018-09-21,OB,68249.0,T,19.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,18.0,9.0,1,2
2018-09-23,OB,68249.0,T,12.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,2,0
2018-09-25,OB,68249.0,B,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2018-09-26,OB,68249.0,B,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2018-09-28,OB,68249.0,T,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,5,1
2018-10-10,OB,68249.0,B,28.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.4,5.4,5,1
2018-10-13,OB,68249.0,B,32.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.4,10.8,0,0
2019-03-31,OB,68249.0,T,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
2019-04-26,OB,68249.0,B,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3
2020-05-08,OB,68249.0,B,37.0,0.0,11.0,6.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.75,13.5,0.0,3,3
2018-05-08,OB,68260.0,T,81.0,4.0,20.0,9.0,6.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.3684210526315789,0.0,6.230769230769232,10,0
2018-05-22,OB,68260.0,T,54.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,13.5,8.1,3,0
2018-05-25,WO,68341.0,B,17.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,9.0,9.0,11,0
2018-05-27,WO,68341.0,B,38.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.363636363636362,2.4545454545454546,9,6
2018-06-02,WO,68341.0,T,79.0,3.0,15.0,6.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.4444444444444444,12.0,9.0,11,5
2018-06-09,WO,68341.0,T,78.0,5.0,15.0,6.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.5,7.363636363636362,9.818181818181818,6,3
2018-06-14,WO,68341.0,B,42.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,18.0,13.5,4,3
2018-06-17,WO,68341.0,B,35.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,13.5,3,1
2018-06-22,WO,68341.0,B,20.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,18.0,9.0,3,0
2018-06-26,WO,68341.0,T,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,1
2018-06-27,WO,68341.0,T,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,6,0
2018-07-26,WO,68341.0,B,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.5,0.0,3,1
2018-07-27,WO,68341.0,B,26.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.75,18.0,9.0,5,1
2018-08-01,WO,68341.0,T,29.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,5.4,0.0,2,0
2018-08-05,WO,68341.0,T,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,27.0,6,1
2018-09-07,WO,68341.0,T,47.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.25,13.5,9.0,11,0
2018-09-14,WO,68341.0,T,61.0,2.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2727272727272727,7.363636363636362,4.909090909090909,15,0
2018-09-20,WO,68341.0,B,85.0,2.0,20.0,5.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.38461538461538464,12.6,3.6,12,8
2018-09-26,WO,68341.0,T,85.0,4.0,18.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,0.4166666666666667,9.0,9.0,7,0
2018-09-30,WO,68341.0,B,36.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.2,11.571428571428573,0.0,3,0
2018-10-06,WO,68341.0,T,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,3,3
2018-10-13,WO,68341.0,T,29.0,1.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,9.0,15,4
2019-03-28,WO,68341.0,T,87.0,5.0,18.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.375,3.6,9.0,19,3
2019-04-03,WO,68341.0,T,103.0,0.0,30.0,10.0,5.0,3.0,0.0,2.0,1.0,8.0,1.0,5.0,0.4,11.36842105263158,0.0,20,0
2019-04-10,WO,68341.0,B,93.0,2.0,23.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.15789473684210525,5.4,2.7,21,0
2019-04-16,WO,68341.0,T,109.0,1.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1176470588235294,7.7142857142857135,1.2857142857142856,18,7
2019-04-23,WO,68341.0,B,95.0,3.0,24.0,8.0,4.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,0.35,6.0,3.0,15,4
2019-04-28,WO,68341.0,B,86.0,2.0,24.0,9.0,8.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.42857142857142855,5.4,3.6,22,3
2019-05-04,WO,68341.0,B,93.0,4.0,26.0,8.0,7.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.3809523809523809,6.136363636363637,3.6818181818181817,18,3
2019-05-10,WO,68341.0,T,89.0,2.0,25.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.3,7.5,3.0,7,9
2019-05-16,WO,68341.0,T,61.0,2.0,15.0,9.0,7.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,0.8,15.428571428571427,7.7142857142857135,18,0
2019-05-22,WO,68341.0,B,102.0,3.0,24.0,5.0,4.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.29411764705882354,10.5,4.5,21,0
2019-05-28,WO,68341.0,B,97.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.07692307692307693,10.285714285714283,1.2857142857142856,18,4
2019-06-08,WO,68341.0,T,108.0,3.0,26.0,8.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,4.0,0.4,9.0,4.5,18,5
2019-06-14,WO,68341.0,B,110.0,6.0,23.0,7.0,5.0,1.0,0.0,1.0,0.5,6.0,0.0,2.0,0.375,9.0,7.5,15,1
2019-06-20,WO,68341.0,B,100.0,4.0,19.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.26666666666666666,7.2,7.2,12,6
2019-06-26,WO,68341.0,B,87.0,2.0,19.0,7.0,3.0,2.0,0.0,2.0,1.0,4.0,0.0,4.0,0.38461538461538464,9.0,4.5,3,1
2019-09-08,WO,68341.0,T,21.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,9.0,9.0,1,1
2019-09-13,WO,68341.0,B,9.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1,0
2019-09-24,WO,68341.0,T,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,3,0
2019-10-01,WO,68341.0,T,28.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,18.0,9.0,3,0
2020-06-23,WO,68341.0,T,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-06-25,WO,68341.0,T,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,0
2020-07-01,WO,68341.0,B,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2020-07-03,WO,68341.0,T,20.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,18.0,9.0,3,0
2020-07-04,WO,68341.0,T,23.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,9.0,3,0
2020-07-08,WO,68341.0,B,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3,0
2020-07-09,WO,68341.0,B,15.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,9.0,3,0
2020-07-14,WO,68341.0,B,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1,0
2020-07-15,WO,68341.0,B,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,3,4
2020-07-17,WO,68341.0,T,24.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,18.0,2,4
2018-03-27,SS,68400.0,T,88.0,4.0,17.0,7.0,2.0,2.0,0.0,3.0,1.0,5.0,0.0,5.0,0.4444444444444444,13.5,10.8,18,2
2018-04-03,SS,68400.0,T,88.0,0.0,22.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.2777777777777778,6.0,0.0,18,2
2018-04-10,SS,68400.0,B,112.0,3.0,27.0,9.0,5.0,3.0,0.0,1.0,1.0,4.0,1.0,4.0,0.3636363636363637,6.0,1.5,15,3
2018-04-17,SS,68400.0,T,100.0,2.0,21.0,6.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,0.3125,7.2,3.6,20,2
2018-04-22,SS,68400.0,B,122.0,0.0,28.0,8.0,4.0,4.0,0.0,0.0,0.5,9.0,0.0,4.0,0.42105263157894735,12.15,0.0,14,5
2018-04-28,SS,68400.0,T,89.0,6.0,18.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.4615384615384616,9.642857142857142,9.642857142857142,21,3
2018-05-04,SS,68400.0,B,112.0,5.0,25.0,7.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.2916666666666667,2.5714285714285707,5.1428571428571415,22,3
2018-05-10,SS,68400.0,T,113.0,1.0,26.0,6.0,3.0,2.0,1.0,0.0,0.0,7.0,0.0,3.0,0.3157894736842105,8.59090909090909,1.2272727272727273,19,0
2018-05-18,SS,68400.0,T,111.0,3.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.2,9.947368421052632,4.263157894736842,22,1
2018-05-24,SS,68400.0,B,98.0,1.0,27.0,6.0,5.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.2777777777777778,9.818181818181818,1.2272727272727273,15,3
2018-05-30,SS,68400.0,B,109.0,3.0,20.0,6.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.35294117647058826,5.4,5.4,18,4
2018-06-05,SS,68400.0,T,105.0,4.0,23.0,7.0,2.0,2.0,0.0,3.0,1.0,6.0,0.0,5.0,0.2857142857142857,9.0,6.0,21,2
2018-06-10,SS,68400.0,B,106.0,3.0,26.0,6.0,4.0,2.0,0.0,0.0,1.0,9.0,1.0,2.0,0.35294117647058826,11.571428571428573,3.8571428571428568,13,6
2018-06-16,SS,68400.0,T,103.0,2.0,22.0,8.0,4.0,4.0,0.0,0.0,1.0,7.0,1.0,4.0,0.5333333333333333,14.538461538461537,4.153846153846153,6,6
2018-06-22,SS,68400.0,B,47.0,2.0,11.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.625,9.0,9.0,20,1
2018-06-28,SS,68400.0,T,111.0,4.0,23.0,3.0,2.0,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.10526315789473684,4.05,5.4,21,2
2018-07-05,SS,68400.0,T,107.0,3.0,25.0,6.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.25,6.428571428571428,1.2857142857142856,20,2
2018-07-11,SS,68400.0,B,105.0,2.0,26.0,9.0,8.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,0.4444444444444444,9.45,2.7,16,2
2018-07-17,SS,68400.0,T,100.0,1.0,22.0,7.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.3333333333333333,5.0625,1.6875,18,3
2018-07-22,SS,68400.0,B,92.0,5.0,23.0,6.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.3,4.5,7.5,21,2
2018-07-28,SS,68400.0,B,115.0,4.0,25.0,5.0,4.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.25,10.285714285714283,5.1428571428571415,17,3
2018-08-04,SS,68400.0,T,115.0,4.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.2222222222222222,4.764705882352942,4.764705882352942,17,8
2018-08-10,SS,68400.0,T,113.0,4.0,24.0,9.0,6.0,3.0,0.0,0.0,1.0,6.0,0.0,3.0,0.5,9.529411764705884,4.764705882352942,21,3
2018-08-15,SS,68400.0,B,109.0,3.0,26.0,8.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,2.0,0.3809523809523809,6.428571428571428,2.5714285714285707,20,4
2018-09-07,SS,68400.0,B,107.0,2.0,29.0,10.0,7.0,1.0,0.0,2.0,1.0,8.0,0.0,3.0,0.42105263157894735,10.8,1.35,15,5
2018-09-13,SS,68400.0,B,92.0,4.0,22.0,8.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.4117647058823529,7.2,7.2,12,8
2018-09-18,SS,68400.0,B,71.0,2.0,20.0,7.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.3333333333333333,6.75,4.5,16,2
2018-09-23,SS,68400.0,B,89.0,5.0,21.0,7.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4117647058823529,6.75,6.75,18,3
2019-07-09,SS,68403.0,B,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,2,0
2019-07-12,SS,68403.0,T,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,5,0
2019-07-16,SS,68403.0,T,20.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,14,4
2019-07-31,SS,68403.0,B,83.0,4.0,19.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,4.0,0.2307692307692308,7.7142857142857135,7.7142857142857135,11,2
2019-08-11,SS,68403.0,B,68.0,3.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.4166666666666667,9.818181818181818,7.363636363636362,5,0
2020-05-15,SS,68403.0,T,22.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,4,0
2020-05-16,SS,68403.0,T,20.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,3,0
2020-05-19,SS,68403.0,B,17.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,0.0,2,0
2020-05-21,SS,68403.0,B,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0,5,3
2020-05-22,SS,68403.0,B,50.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.75,21.6,10.8,3,0
2020-05-24,SS,68403.0,B,11.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,0.0,3,0
2020-05-30,SS,68403.0,B,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2020-05-31,SS,68403.0,B,30.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.6,13.5,0.0,3,0
2020-06-03,SS,68403.0,T,12.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,18.0,0.0,4,0
2020-06-06,SS,68403.0,T,19.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,3,0
2020-06-09,SS,68403.0,B,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,3,0
2020-06-11,SS,68403.0,B,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3,2
2020-06-13,SS,68403.0,B,16.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,3,0
2020-06-14,SS,68403.0,B,14.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,0.0,2,0
2020-06-17,SS,68403.0,T,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
2020-06-18,SS,68403.0,T,15.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,5,0
2020-06-20,SS,68403.0,T,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,5.4,1,2
2020-06-23,SS,68403.0,B,28.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,54.0,3,0
2020-06-27,SS,68403.0,T,16.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,9.0,0.0,4,0
2020-06-28,SS,68403.0,T,25.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,6.75,0.0,3,1
2020-06-30,SS,68403.0,B,9.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
2020-07-03,SS,68403.0,B,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,3,0
2020-07-04,SS,68403.0,B,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-07-08,SS,68403.0,T,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2020-07-09,SS,68403.0,T,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3,0
2020-07-11,SS,68403.0,T,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6,1
2020-07-16,SS,68403.0,B,29.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,4.5,4.5,3,0
2018-03-28,SS,68415.0,T,90.0,2.0,22.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,3.0,3.0,15,2
2018-04-04,SS,68415.0,T,85.0,2.0,19.0,5.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.26666666666666666,5.4,3.6,14,3
2018-04-11,SS,68415.0,B,119.0,5.0,22.0,6.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,3.0,0.35294117647058826,9.642857142857142,9.642857142857142,15,4
2018-06-20,SS,68415.0,B,95.0,5.0,21.0,8.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.4375,7.2,5.4,18,1
2018-06-26,SS,68415.0,T,107.0,3.0,22.0,4.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.2,9.0,4.5,10,8
2018-07-06,SS,68415.0,T,75.0,4.0,17.0,8.0,6.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.5,5.4,10.8,6,2
2018-07-12,SS,68415.0,B,45.0,1.0,11.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5555555555555556,9.0,4.5,20,1
2018-07-18,SS,68415.0,T,99.0,4.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15789473684210525,4.05,4.05,18,0
2018-07-24,SS,68415.0,T,75.0,0.0,21.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.2352941176470588,6.0,0.0,15,0
2018-07-29,SS,68415.0,B,92.0,5.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,1.8,9.0,15,3
