GDAY_DS,T_ID,P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
20180911,NC,60263,B,10,6,2,2,0,1,0.0,0,6,16.2,0.3076923076923077,2.7,13.5
20180911,HT,60634,T,8,1,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,3.375,3.375
20180911,HT,62648,T,5,5,2,0,0,0,1.0,0,0,0.0,0.5,10.8,21.6
20180911,HT,65616,T,4,2,3,0,0,0,0.0,0,2,13.5,0.6,6.75,13.5
20180911,NC,66920,B,8,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,6.75
20180911,NC,66960,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20180911,HT,67645,T,6,3,3,0,0,0,1.0,0,4,18.0,0.375,4.5,13.5
20180911,HT,76350,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180911,NC,79358,B,6,2,0,0,0,1,1.0,0,1,4.5,0.0,13.5,9.0
20180911,KT,61240,T,21,2,1,0,0,0,0.5,0,0,0.0,0.08333333333333333,11.571428571428571,2.571428571428571
20180911,SK,61895,B,3,1,0,0,0,1,1.0,0,1,9.0,0.0,18.0,9.0
20180911,SK,62056,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20180911,KT,65056,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180911,KT,65058,T,2,1,3,0,0,0,0.0,0,1,13.5,0.75,13.5,13.5
20180911,KT,65060,T,0,1,0,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0
20180911,KT,65062,T,2,3,0,1,0,0,0.0,0,2,27.0,1.0,27.0,40.5
20180911,SK,65343,B,3,1,1,0,0,0,0.0,1,1,9.0,0.3333333333333333,9.0,9.0
20180911,KT,68067,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180911,SK,68815,B,15,4,5,0,0,0,0.0,0,0,0.0,0.4166666666666667,12.6,5.4
20180911,SK,74838,B,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
20180911,KT,75149,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180911,SK,75250,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180911,SK,76858,B,2,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,13.5
20180911,KT,99563,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180911,OB,61214,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180911,LT,62655,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180911,LT,64021,B,5,2,2,0,0,1,0.0,1,3,16.2,0.5,16.2,10.8
20180911,LT,67588,B,3,2,0,1,0,0,0.0,0,1,9.0,1.0,27.0,18.0
20180911,OB,68249,T,5,1,1,0,0,0,0.0,0,0,0.0,0.2,5.4,5.4
20180911,LT,68526,B,8,3,5,0,0,2,0.0,1,6,20.25,0.4166666666666667,3.375,10.125
20180911,LT,72535,B,3,0,3,0,0,0,0.0,0,2,18.0,1.0,27.0,0.0
20180911,OB,74543,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180911,OB,79229,T,16,1,2,0,0,3,0.0,0,4,6.75,0.14285714285714285,6.75,1.6875
20180911,LT,79545,B,5,1,2,2,0,1,0.0,0,5,27.0,0.5714285714285714,10.8,5.4
20180911,LG,63145,B,9,0,0,0,0,0,0.0,0,0,0.0,0.0,12.0,0.0
20180911,LG,66145,B,15,2,3,2,0,0,0.0,0,2,3.6,0.38461538461538464,10.8,3.6
20180911,LG,67119,B,3,0,0,0,0,1,0.0,0,1,9.0,0.0,18.0,0.0
20180911,WO,67313,T,18,1,4,2,0,0,0.0,1,1,1.5,0.3333333333333333,7.5,1.5
20180911,WO,74359,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180911,WO,75342,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20180911,WO,76430,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180912,SS,61457,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20180912,HH,62611,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180912,HH,67703,T,6,0,1,0,0,0,0.0,0,0,0.0,0.2,4.5,0.0
20180912,SS,68453,B,3,1,2,0,0,0,0.0,0,0,0.0,1.0,27.0,9.0
20180912,HH,72447,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180912,HH,73738,T,5,0,2,0,0,0,0.0,0,0,0.0,0.4,5.4,0.0
20180912,HH,73750,T,12,5,1,0,0,1,1.0,0,3,6.75,0.125,9.0,11.25
20180912,SS,74454,B,12,1,3,1,0,3,0.0,0,7,15.75,0.3076923076923077,6.75,2.25
20180912,SS,79440,B,6,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,4.5
20180912,SS,99445,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180912,NC,62929,B,3,0,2,0,0,1,0.0,0,3,27.0,0.4,0.0,0.0
20180912,HT,65643,T,7,0,0,0,0,0,0.0,0,0,0.0,0.0,7.7142857142857135,0.0
20180912,NC,68948,B,21,1,6,0,0,0,0.0,0,1,1.2857142857142858,0.2727272727272727,5.142857142857142,1.2857142857142856
20180912,HT,75620,T,1,0,1,1,0,0,0.0,1,1,27.0,1.0,27.0,0.0
20180912,NC,75867,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180912,HT,95657,T,18,5,3,1,0,3,0.0,1,4,6.0,0.25,7.5,4.5
20180912,SK,62869,B,18,1,3,1,0,2,0.0,1,3,4.5,0.2857142857142857,13.5,1.5
20180912,KT,64029,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20180912,SK,64805,B,3,0,2,0,0,0,0.0,0,0,0.0,0.4,0.0,0.0
20180912,KT,67066,T,6,0,0,1,0,0,0.0,0,0,0.0,0.25,9.0,0.0
20180912,KT,75258,T,12,3,11,1,0,1,0.0,0,5,11.25,0.6,2.25,4.5
20180912,SK,76858,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180912,KT,78248,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180912,SK,79847,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180912,OB,61295,T,4,1,1,1,0,1,0.0,0,3,20.25,0.3333333333333333,0.0,6.75
20180912,LT,62595,B,3,1,3,0,0,0,0.0,0,2,18.0,0.5,0.0,9.0
20180912,OB,67266,T,1,0,0,1,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180912,OB,68240,T,17,4,5,0,0,0,0.0,0,2,3.176470588235294,0.35714285714285715,11.117647058823529,6.352941176470588
20180912,LT,68556,B,3,1,1,0,0,0,0.0,0,1,9.0,0.5,9.0,9.0
20180912,LT,72523,B,3,0,1,0,0,1,0.0,0,1,9.0,0.3333333333333333,9.0,0.0
20180912,LT,72862,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
20180912,LT,73211,B,15,2,3,0,1,4,0.0,0,9,16.2,0.23529411764705882,3.6,3.6
20180912,OB,73248,T,3,0,0,1,0,0,0.0,0,0,0.0,0.2,0.0,0.0
20180912,OB,77263,T,2,0,1,1,0,0,0.0,1,2,27.0,0.5,0.0,0.0
20180912,LG,60140,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180912,WO,62363,T,20,1,2,2,0,1,0.0,0,2,2.6999999999999997,0.21052631578947367,5.4,1.35
20180912,LG,68135,B,24,1,4,0,0,1,1.0,1,3,3.375,0.17391304347826086,6.75,1.125
20180912,WO,74359,T,1,1,2,1,0,0,0.0,0,1,27.0,0.75,0.0,27.0
20180912,WO,75342,T,3,0,1,0,0,0,0.0,0,0,0.0,0.2,0.0,0.0
20180912,WO,76430,T,4,1,0,1,0,0,1.0,1,1,6.75,0.25,6.75,6.75
20180912,LG,76650,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180912,LG,78148,B,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
20180913,OB,63248,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20180913,KT,65062,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
20180913,OB,67266,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180913,KT,68043,T,12,7,4,1,0,0,0.0,2,2,4.5,0.3125,2.25,13.5
20180913,OB,74513,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
20180913,KT,75149,T,2,0,0,1,1,0,0.0,0,2,27.0,0.6666666666666666,13.5,0.0
20180913,KT,75730,T,3,0,1,0,0,1,0.0,0,1,9.0,0.5,9.0,0.0
20180913,OB,77211,B,18,0,4,0,0,2,0.0,0,3,4.5,0.26666666666666666,9.0,0.0
20180913,KT,78248,T,1,0,2,0,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,0.0
20180913,KT,99563,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180913,LG,60140,T,1,1,2,0,0,0,0.0,0,1,27.0,1.0,27.0,27.0
20180913,LG,61101,T,18,0,5,3,0,0,0.0,0,4,6.0,0.4,9.0,0.0
20180913,SS,61411,B,3,4,0,1,0,0,0.0,0,1,9.0,0.5,9.0,27.0
20180913,SS,66451,B,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180913,SS,68400,B,15,4,6,1,0,1,0.0,0,5,9.0,0.4117647058823529,7.2,7.2
20180913,SS,73117,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180913,LG,76650,T,2,0,0,0,0,0,0.0,1,0,0.0,0.0,27.0,0.0
20180913,SS,77927,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20180913,LG,78148,T,6,2,0,0,0,0,0.0,1,0,0.0,0.0,4.5,9.0
20180913,HH,60768,B,6,0,1,0,0,0,0.0,0,0,0.0,0.2,4.5,0.0
20180913,SK,60841,T,20,2,3,0,0,1,0.0,0,1,1.3499999999999999,0.17647058823529413,8.1,2.7
20180913,SK,62056,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180913,HH,62611,B,2,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180913,SK,65343,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180913,HH,66741,B,4,0,2,0,0,0,0.0,0,0,0.0,0.4,6.75,0.0
20180913,SK,75138,T,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
20180913,HH,79764,B,15,2,3,0,0,1,1.0,0,2,3.6,0.1875,3.6,3.6
20180913,SK,79847,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,27.0
20180914,LT,60559,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180914,HT,60634,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180914,LT,62528,B,16,5,5,1,0,1,0.5,0,3,5.0625,0.375,8.4375,8.4375
20180914,HT,62648,T,3,1,0,0,0,0,1.0,0,0,0.0,0.0,9.0,9.0
20180914,HT,62754,T,14,4,4,5,0,1,0.0,0,5,9.642857142857142,0.6,9.642857142857142,5.785714285714286
20180914,LT,63543,B,4,1,2,2,0,0,0.0,0,1,6.75,0.5714285714285714,6.75,6.75
20180914,HT,65616,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
20180914,HT,66609,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20180914,LT,72523,B,1,0,2,0,0,0,0.0,1,1,27.0,1.0,27.0,0.0
20180914,LT,72862,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180914,LT,75321,B,1,0,2,1,0,0,0.0,0,3,81.0,0.75,0.0,0.0
20180914,LT,79293,B,2,0,1,0,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,0.0
20180914,KT,65056,T,3,2,0,0,0,0,1.0,0,0,0.0,0.0,9.0,18.0
20180914,KT,65060,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
20180914,KT,66064,T,6,2,4,2,0,1,0.5,0,4,18.0,0.6,4.5,9.0
20180914,OB,66291,B,18,2,3,2,0,1,0.0,1,2,3.0,0.2777777777777778,6.0,3.0
20180914,KT,67066,T,5,1,1,0,0,0,1.0,0,1,5.3999999999999995,0.25,5.4,5.4
20180914,OB,68249,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20180914,OB,73248,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
20180914,KT,75149,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,20.25,0.0
20180914,KT,99563,T,3,0,1,1,0,0,0.0,0,1,9.0,0.4,0.0,0.0
20180914,LG,62698,T,18,1,4,1,0,3,0.0,1,5,7.5,0.35714285714285715,12.0,1.5
20180914,LG,67119,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180914,LG,68130,T,3,1,1,0,0,0,0.0,1,0,0.0,0.5,9.0,9.0
20180914,SS,68415,B,21,2,1,1,0,1,1.0,0,1,1.2857142857142858,0.1,3.8571428571428568,2.571428571428571
20180914,SS,73117,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20180914,SS,99445,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180914,SK,62056,T,3,0,0,2,0,0,0.0,1,1,9.0,0.4,0.0,0.0
20180914,HH,62611,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180914,HH,67703,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180914,HH,67762,B,9,3,1,3,0,0,0.0,0,3,9.0,0.3333333333333333,6.0,9.0
20180914,HH,68703,B,6,0,1,0,0,0,0.0,0,0,0.0,0.2,9.0,0.0
20180914,HH,72447,B,4,0,0,0,0,0,1.0,0,0,0.0,0.0,20.25,0.0
20180914,HH,73738,B,2,2,1,0,0,1,0.0,0,4,54.0,0.3333333333333333,0.0,27.0
20180914,HH,74731,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180914,SK,74838,T,1,0,3,0,0,1,0.0,0,3,81.0,1.0,27.0,0.0
20180914,SK,75138,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180914,SK,77829,T,18,0,2,2,0,0,0.0,0,1,1.5,0.26666666666666666,10.5,0.0
20180914,SK,79847,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
20180914,WO,61268,T,4,0,0,1,0,0,0.0,0,1,6.75,0.25,6.75,0.0
20180914,WO,61456,T,2,1,0,1,0,0,0.0,0,1,13.5,0.5,13.5,13.5
20180914,WO,62937,T,4,3,3,0,0,0,0.0,0,3,20.25,0.42857142857142855,0.0,20.25
20180914,NC,66920,B,0,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0
20180914,NC,66960,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
20180914,WO,67603,T,3,0,1,0,0,1,0.0,0,2,18.0,0.3333333333333333,9.0,0.0
20180914,WO,68341,T,11,2,3,0,0,0,0.0,0,0,0.0,0.2727272727272727,7.363636363636363,4.909090909090909
20180914,NC,68953,B,18,3,3,1,0,0,0.0,0,1,1.5,0.23529411764705882,6.0,4.5
20180914,NC,76118,B,6,0,0,0,0,1,0.0,0,1,4.5,0.0,4.5,0.0
20180915,HH,64759,B,3,2,0,0,0,2,0.0,0,3,27.0,0.0,9.0,18.0
20180915,HH,65769,B,8,4,4,0,0,1,1.0,1,4,13.5,0.3333333333333333,3.375,10.125
20180915,HH,66741,B,6,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,4.5
20180915,LG,71118,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
20180915,HH,73738,B,4,0,1,0,0,1,0.0,1,2,13.5,0.2,6.75,0.0
20180915,HH,74731,B,6,2,1,0,0,0,0.0,0,0,0.0,0.2,9.0,9.0
20180915,LG,76455,T,21,4,1,2,0,2,0.0,0,3,3.857142857142857,0.14285714285714285,2.571428571428571,5.142857142857142
20180915,LG,79140,T,3,1,2,0,0,0,0.0,0,1,9.0,0.4,0.0,9.0
20180915,NC,63991,T,8,0,0,0,0,1,0.0,0,1,3.375,0.0,6.75,0.0
20180915,NC,65933,T,15,3,4,2,0,0,0.0,0,2,3.6,0.35294117647058826,7.2,5.4
20180915,NC,66920,T,3,2,2,0,0,0,0.0,1,1,9.0,0.4,0.0,18.0
20180915,NC,66960,T,1,2,1,0,0,0,0.0,0,1,27.0,0.3333333333333333,0.0,54.0
20180915,OB,74543,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
20180915,OB,76329,B,5,1,3,1,1,2,0.0,0,7,37.8,0.5,0.0,5.4
20180915,OB,77263,B,11,3,2,0,0,0,0.0,1,1,2.4545454545454546,0.2222222222222222,4.909090909090909,4.909090909090909
20180915,OB,79535,B,5,3,3,1,0,0,0.0,0,5,27.0,0.5,5.4,16.2
20180915,HT,60634,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180915,SK,61895,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
20180915,HT,62648,B,1,0,0,0,0,0,1.0,0,0,0.0,0.0,27.0,0.0
20180915,SK,65343,T,5,2,2,0,0,0,0.0,0,3,16.2,0.6666666666666666,16.2,10.8
20180915,HT,65616,B,1,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
20180915,SK,65856,T,17,4,3,3,0,0,0.0,0,0,0.0,0.35294117647058826,6.352941176470588,6.352941176470588
20180915,SK,75250,T,1,0,2,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
20180915,HT,77637,B,24,2,3,2,0,0,0.0,0,2,2.25,0.21739130434782608,4.5,1.125
20180915,SS,60146,T,1,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,27.0
20180915,KT,65060,B,9,0,3,0,0,0,0.0,0,0,0.0,0.3,6.0,0.0
20180915,KT,65062,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180915,KT,65331,B,15,3,8,1,1,1,0.0,0,3,5.4,0.45454545454545453,7.2,3.6
20180915,SS,66451,T,5,2,0,0,0,0,0.0,1,0,0.0,0.0,5.4,10.8
20180915,SS,77446,T,18,1,6,0,0,1,0.0,0,3,4.5,0.2857142857142857,4.5,1.5
20180915,SS,77927,T,3,0,4,0,0,0,0.0,0,2,18.0,0.6666666666666666,0.0,0.0
20180915,LT,60559,B,1,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,54.0
20180915,LT,63543,B,8,0,0,0,0,0,0.0,0,0,0.0,0.0,10.125,0.0
20180915,WO,63938,T,18,6,3,0,0,3,1.0,0,4,6.0,0.25,12.0,7.5
20180915,LT,64021,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,18.0
20180915,WO,67603,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180915,LT,72523,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180915,LT,72862,B,1,2,1,0,0,0,0.0,0,0,0.0,1.0,0.0,27.0
20180915,LT,75321,B,3,0,1,1,0,0,0.0,0,1,9.0,0.6666666666666666,18.0,0.0
20180915,WO,75342,T,5,1,2,0,0,0,0.0,0,0,0.0,0.5,16.2,5.4
20180915,WO,76430,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180915,LT,77591,B,9,0,4,1,0,1,0.0,0,4,12.0,0.45454545454545453,9.0,0.0
20180916,HH,60768,B,1,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,27.0
20180916,LG,63145,T,8,1,0,1,0,0,0.0,0,0,0.0,0.125,3.375,3.375
20180916,LG,66145,T,13,1,4,5,0,1,0.0,0,5,10.384615384615385,0.47368421052631576,4.153846153846154,2.076923076923077
20180916,LG,67119,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,HH,68794,B,20,3,4,1,0,0,0.5,0,1,1.3499999999999999,0.3125,9.45,4.05
20180916,HH,72447,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,HH,73801,B,1,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
20180916,HH,74857,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180916,NC,60263,T,16,4,5,0,0,0,0.0,0,3,5.0625,0.2777777777777778,5.0625,6.75
20180916,NC,62951,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180916,OB,63248,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180916,NC,66920,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
20180916,OB,67266,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
20180916,OB,73248,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
20180916,OB,74513,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,NC,76118,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,OB,79229,B,18,2,4,0,0,0,1.0,0,1,1.5,0.19047619047619047,3.0,3.0
20180916,NC,79358,T,1,0,2,1,0,0,1.0,1,2,54.0,0.75,0.0,0.0
20180916,HT,60634,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180916,SK,61895,T,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
20180916,SK,62056,T,3,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,18.0
20180916,HT,62648,B,3,1,1,0,1,0,0.0,0,1,9.0,1.0,18.0,9.0
20180916,HT,65616,B,1,1,2,0,0,0,0.0,0,0,0.0,1.0,27.0,27.0
20180916,HT,65618,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,HT,65643,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,HT,66643,B,18,2,4,1,0,2,0.0,0,2,3.0,0.2777777777777778,6.0,3.0
20180916,HT,67640,B,1,1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,27.0
20180916,SK,68815,T,15,3,5,0,0,1,0.0,0,3,5.4,0.3125,5.4,5.4
20180916,SK,75138,T,4,2,2,0,0,1,0.0,0,2,13.5,0.4,0.0,13.5
20180916,HT,75620,B,0,1,0,2,0,0,0.0,0,2,0.0,1.0,0.0,0.0
20180916,SK,76858,T,1,2,2,0,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,54.0
20180916,SK,79847,T,3,3,1,0,0,0,0.0,1,1,9.0,1.0,18.0,18.0
20180916,KT,61240,B,18,2,5,2,0,0,0.0,0,2,3.0,0.35,7.5,3.0
20180916,KT,65056,B,3,2,0,0,0,0,1.0,0,0,0.0,0.0,9.0,18.0
20180916,KT,65058,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180916,KT,65062,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
20180916,SS,68435,T,16,3,8,0,0,0,0.0,0,3,5.0625,0.4444444444444444,5.0625,3.375
20180916,SS,73117,T,6,0,2,1,0,0,0.0,0,1,4.5,0.42857142857142855,4.5,0.0
20180916,SS,99445,T,2,2,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
20180916,LT,65546,B,24,1,3,1,0,0,0.0,0,2,2.25,0.25,12.375,1.125
20180916,WO,67313,T,27,1,2,1,0,0,0.0,0,0,0.0,0.14285714285714285,9.0,1.0
20180916,LT,79293,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
20180918,HH,62611,T,2,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,13.5
20180918,NC,66960,B,6,1,1,0,0,0,0.0,0,0,0.0,0.25,9.0,4.5
20180918,HH,67737,T,14,1,5,0,0,0,0.5,0,4,7.7142857142857135,0.45454545454545453,11.571428571428571,1.9285714285714284
20180918,NC,68948,B,18,2,8,2,0,0,0.0,1,3,4.5,0.45454545454545453,3.0,1.5
20180918,HH,73738,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180918,HH,73750,T,2,4,3,0,0,0,0.0,1,3,40.5,0.5,0.0,40.5
20180918,HH,74731,T,3,1,2,0,0,0,0.0,1,1,9.0,0.4,9.0,0.0
20180918,NC,75867,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
20180918,SS,60146,B,3,2,2,0,0,1,0.0,0,5,45.0,0.5,9.0,18.0
20180918,SS,61457,B,5,1,2,1,0,0,0.0,0,0,0.0,0.42857142857142855,0.0,5.4
20180918,HT,65618,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
20180918,HT,67640,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
20180918,SS,68400,B,12,2,4,1,0,2,0.0,0,8,18.0,0.3333333333333333,6.75,4.5
20180918,SS,68453,B,1,3,0,0,0,0,0.0,0,3,81.0,0.0,0.0,81.0
20180918,HT,76350,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180918,SS,79440,B,6,2,3,0,0,0,0.0,0,0,0.0,0.42857142857142855,9.0,4.5
20180918,HT,95657,T,18,2,4,2,0,1,0.0,0,3,4.5,0.3333333333333333,9.0,3.0
20180918,LG,60140,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
20180918,LT,63543,T,5,1,0,0,0,1,0.0,0,1,5.3999999999999995,0.0,16.2,5.4
20180918,LG,67119,B,1,2,1,0,0,0,0.0,0,2,54.0,1.0,0.0,27.0
20180918,LG,68135,B,18,2,2,3,0,0,0.0,2,1,1.5,0.3125,7.5,1.5
20180918,LT,72523,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
20180918,LT,73211,T,17,4,3,2,0,0,0.0,0,0,0.0,0.2777777777777778,4.764705882352941,4.764705882352941
20180918,LT,75321,T,4,0,1,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
20180918,LG,76650,B,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0
20180918,LG,78148,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
20180918,LG,79140,B,4,1,2,0,0,0,0.0,0,0,0.0,0.4,6.75,6.75
20180918,WO,61456,B,2,0,0,0,0,0,1.0,0,0,0.0,0.0,13.5,0.0
20180918,WO,62363,B,15,2,4,2,0,3,1.0,0,4,7.2,0.35294117647058826,3.6,3.6
20180918,OB,63248,T,0,0,2,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0
20180918,OB,67266,T,0,0,1,0,0,1,0.0,0,1,0.0,1.0,0.0,0.0
20180918,WO,67828,B,1,1,2,0,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,27.0
20180918,OB,68240,T,15,5,5,2,0,0,1.0,1,4,7.2,0.5384615384615384,12.6,7.2
20180918,OB,68249,T,1,0,0,1,0,0,0.0,0,0,0.0,0.5,0.0,0.0
