GDAY_DS,T_ID,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial,BABIP
20170909,SS,61404,T,1,1,1,0,0,1,1,0.0,1,0.0
20170909,SS,61411,T,0,0,0,0,0,0,0,0.0,0,0.0
20170909,HT,61743,B,0,1,0,0,0,0,1,0.0,0,0.0
20170909,SS,62404,T,1,4,1,0,1,0,2,0.25,0,0.5
20170909,SS,62415,T,0,5,0,0,1,0,0,0.2,0,0.2
20170909,SS,62499,T,0,1,0,0,0,0,1,0.0,0,0.0
20170909,HT,62864,B,1,2,0,0,0,0,0,0.0,1,0.0
20170909,HT,63722,B,0,1,0,0,0,0,1,0.0,0,0.0
20170909,SS,64610,T,0,0,1,0,0,0,0,0.0,0,0.0
20170909,SS,64793,T,0,2,0,0,0,0,0,0.0,0,0.0
20170909,SS,65412,T,0,1,0,0,0,0,0,0.0,0,0.0
20170909,HT,65653,B,0,1,0,0,0,0,0,0.0,0,0.0
20170909,SS,66406,T,0,4,0,2,3,0,0,0.75,2,0.75
20170909,SS,66462,T,0,5,0,0,0,0,1,0.0,0,0.0
20170909,HT,66606,B,1,1,1,0,0,0,0,0.0,0,0.0
20170909,HT,66657,B,0,0,0,0,0,0,0,0.0,0,0.0
20170909,SS,67450,T,0,4,1,1,2,0,0,0.5,0,0.5
20170909,HT,67650,B,1,5,0,4,3,0,0,0.6,1,0.6
20170909,HT,70410,B,2,4,3,0,1,0,0,0.25,0,0.25
20170909,HT,70756,B,0,5,0,0,1,0,1,0.2,0,0.25
20170909,SS,71432,T,1,1,0,0,0,0,0,0.0,0,0.0
20170909,HT,72443,B,0,5,0,1,0,0,1,0.0,0,0.0
20170909,SS,72466,T,0,1,0,1,1,0,0,1.0,0,1.0
20170909,HT,73606,B,0,2,0,0,0,0,1,0.0,0,0.0
20170909,SS,74630,T,0,0,0,0,0,0,0,0.0,0,0.0
20170909,SS,75566,T,0,5,0,1,1,0,0,0.2,0,0.2
20170909,SS,77927,T,0,0,0,0,0,0,0,0.0,0,0.0
20170909,HT,78603,B,0,6,2,0,2,0,0,0.3333333333333333,0,0.3333333333333333
20170909,HT,78629,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170909,HT,78643,B,0,1,0,0,0,0,0,0.0,0,0.0
20170909,SS,79465,T,0,1,0,0,0,0,0,0.0,0,0.0
20170909,HT,79608,B,2,3,0,0,2,0,1,0.6666666666666666,0,1.0
20170909,SS,95436,T,0,5,1,0,2,0,1,0.4,0,0.5
20170909,WO,61353,T,0,2,0,0,0,0,1,0.0,0,0.0
20170909,WO,62332,T,0,0,0,0,0,0,0,0.0,0,0.0
20170909,WO,62353,T,0,1,0,0,0,0,0,0.0,0,0.0
20170909,SK,62884,B,0,3,0,0,0,0,1,0.0,0,0.0
20170909,WO,63339,T,0,0,0,0,0,0,0,0.0,0,0.0
20170909,SK,63704,B,0,4,0,0,0,0,1,0.0,0,0.0
20170909,WO,64300,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170909,WO,65399,T,0,3,0,0,1,0,1,0.3333333333333333,1,0.5
20170909,SK,66838,B,0,3,0,1,1,0,1,0.3333333333333333,0,0.5
20170909,WO,67341,T,1,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
20170909,WO,67394,T,0,4,1,1,1,0,1,0.25,0,0.0
20170909,SK,67872,B,1,3,1,1,1,0,2,0.3333333333333333,0,0.0
20170909,SK,71184,B,2,1,0,0,0,1,0,0.0,0,0.0
20170909,SK,73209,B,0,4,0,0,0,0,1,0.0,0,0.0
20170909,SK,74846,B,0,1,0,0,0,0,0,0.0,0,0.0
20170909,SK,75151,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170909,SK,75847,B,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170909,SK,76802,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170909,SK,76869,B,0,0,0,0,0,0,0,0.0,0,0.0
20170909,WO,77463,T,0,1,0,0,0,0,1,0.0,0,0.0
20170909,WO,77564,T,0,3,0,0,0,0,1,0.0,0,0.0
20170909,WO,78168,T,0,4,0,0,0,0,2,0.0,0,0.0
20170909,WO,79334,T,1,3,0,0,0,0,0,0.0,0,0.0
20170909,WO,79365,T,0,3,0,0,0,0,1,0.0,0,0.0
20170910,KT,60343,B,1,3,0,2,1,1,1,0.3333333333333333,0,0.3333333333333333
20170910,LT,60523,T,0,1,0,0,1,0,0,1.0,1,1.0
20170910,KT,60558,B,1,2,1,0,0,0,0,0.0,0,0.0
20170910,LT,61204,T,0,2,1,1,1,0,0,0.5,1,0.5
20170910,LT,62556,T,0,2,0,0,0,0,0,0.0,0,0.0
20170910,KT,63088,B,0,1,1,0,0,0,1,0.0,0,0.0
20170910,KT,63450,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
20170910,KT,65044,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,KT,65096,B,0,0,0,0,0,0,0,0.0,1,0.0
20170910,LT,66508,T,0,0,0,0,0,0,0,0.0,0,0.0
20170910,KT,67025,B,0,4,0,0,0,0,1,0.0,0,0.0
20170910,LT,67598,T,1,3,0,1,1,1,0,0.3333333333333333,0,0.25
20170910,KT,70553,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LT,71552,T,0,4,1,2,1,0,1,0.25,0,0.0
20170910,LT,71564,T,1,3,1,1,2,0,0,0.6666666666666666,1,0.6666666666666666
20170910,LT,71565,T,0,0,0,0,0,0,0,0.0,0,0.0
20170910,LT,72546,T,0,4,0,0,2,0,0,0.5,0,0.5
20170910,KT,73113,B,2,2,0,0,0,0,1,0.0,0,0.0
20170910,KT,74215,B,1,3,2,1,1,0,0,0.3333333333333333,0,0.0
20170910,KT,74339,B,0,2,1,0,1,0,0,0.5,0,0.5
20170910,LT,74540,T,0,5,1,0,1,0,4,0.2,0,1.0
20170910,KT,75730,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,LT,76509,T,0,2,0,0,1,0,1,0.5,0,1.0
20170910,KT,77462,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LT,77532,T,1,4,2,0,1,0,0,0.25,1,0.25
20170910,LT,78513,T,0,5,0,1,1,0,0,0.2,0,0.2
20170910,KT,78517,B,1,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170910,KT,78548,B,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,LT,78566,T,0,1,0,0,1,0,0,1.0,1,1.0
20170910,LT,79356,T,0,3,1,1,2,0,0,0.6666666666666666,0,0.6666666666666666
20170910,KT,79453,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,KT,99810,B,1,0,0,0,0,0,0,0.0,0,0.0
20170910,HH,60805,B,0,2,0,0,0,0,0,0.0,0,0.0
20170910,HH,62768,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,NC,62907,T,0,5,2,0,4,0,0,0.8,0,0.8
20170910,NC,62908,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,NC,62925,T,0,1,2,1,1,0,0,1.0,0,0.0
20170910,NC,62934,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,NC,62947,T,1,4,2,1,2,0,0,0.5,0,0.5
20170910,NC,63920,T,0,4,0,0,0,0,0,0.0,0,0.0
20170910,NC,63963,T,1,4,0,1,0,1,1,0.0,0,0.0
20170910,NC,64944,T,1,0,0,0,0,0,0,0.0,0,0.0
20170910,HH,66702,B,0,4,0,0,1,0,0,0.25,0,0.25
20170910,HH,66710,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,HH,66716,B,1,1,0,0,0,0,0,0.0,0,0.0
20170910,HH,66740,B,1,3,0,2,1,1,1,0.3333333333333333,0,0.3333333333333333
20170910,HH,66749,B,0,1,0,0,0,0,1,0.0,0,0.0
20170910,NC,66965,T,0,2,0,0,1,0,0,0.5,0,0.5
20170910,NC,66968,T,0,0,1,0,0,0,0,0.0,0,0.0
20170910,NC,67935,T,1,4,3,3,2,0,0,0.5,0,0.0
20170910,HH,73136,B,0,4,1,2,1,0,1,0.25,0,0.0
20170910,NC,73213,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,NC,73306,T,0,2,0,0,1,0,0,0.5,0,0.5
20170910,NC,73339,T,0,1,1,1,0,0,0,0.0,0,0.0
20170910,HH,74729,B,0,4,1,1,2,0,0,0.5,0,0.5
20170910,HH,76720,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,HH,76753,B,0,4,2,0,3,0,0,0.75,0,0.75
20170910,HH,77464,B,0,0,1,0,0,0,0,0.0,0,0.0
20170910,NC,78122,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,HH,78288,B,0,3,0,0,0,0,1,0.0,0,0.0
20170910,HH,78756,B,0,4,0,0,0,0,0,0.0,0,0.0
20170910,NC,78813,T,0,2,0,1,1,0,0,0.5,0,0.5
20170910,NC,79364,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,NC,94629,T,0,4,0,1,1,0,0,0.25,0,0.25
20170910,LG,61102,B,0,4,0,0,2,0,0,0.5,0,0.5
20170910,LG,61114,B,1,4,0,0,2,0,0,0.5,0,0.5
20170910,OB,61208,T,0,3,1,0,0,0,1,0.0,0,0.0
20170910,OB,62234,T,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170910,OB,62244,T,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,LG,63123,B,0,2,0,0,1,0,0,0.5,0,0.5
20170910,LG,63913,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LG,64153,B,2,2,0,0,0,0,0,0.0,0,0.0
20170910,LG,65115,B,0,2,0,0,0,0,0,0.0,0,0.0
20170910,OB,66209,T,0,0,0,0,0,0,0,0.0,0,0.0
20170910,OB,66244,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LG,72133,B,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LG,72456,B,1,1,0,0,0,1,0,0.0,0,0.0
20170910,OB,75334,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170910,OB,76232,T,1,3,0,1,0,1,0,0.0,0,0.0
20170910,OB,76249,T,2,3,2,0,0,0,1,0.0,0,0.0
20170910,OB,77248,T,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170910,LG,78135,B,1,2,0,1,0,0,0,0.0,0,0.0
20170910,OB,78224,T,1,3,0,3,1,0,1,0.3333333333333333,1,0.5
20170910,LG,79109,B,0,4,0,0,2,0,0,0.5,0,0.5
20170910,LG,79113,B,1,4,1,0,1,0,0,0.25,0,0.25
20170910,LG,79192,B,0,5,0,0,2,0,0,0.4,1,0.4
20170910,OB,79215,T,1,0,0,0,0,1,0,0.0,0,0.0
20170910,OB,79240,T,0,4,0,0,3,0,0,0.75,0,0.75
20170910,OB,79290,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,LG,99606,B,0,5,0,0,2,0,1,0.4,0,0.5
20170910,SS,61404,T,0,0,0,0,0,0,0,0.0,0,0.0
20170910,HT,61743,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SS,62404,T,0,6,2,2,4,0,0,0.6666666666666666,0,0.6
20170910,SS,62415,T,0,6,2,1,2,0,0,0.3333333333333333,0,0.2
20170910,HT,62864,B,0,2,1,0,1,0,0,0.5,0,0.5
20170910,HT,63636,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SS,64610,T,1,5,2,0,2,1,1,0.4,0,0.5
20170910,SS,65412,T,1,4,1,1,2,0,0,0.5,0,0.3333333333333333
20170910,HT,65653,B,0,4,1,0,1,0,0,0.25,0,0.25
20170910,SS,66406,T,0,2,0,0,0,0,1,0.0,0,0.0
20170910,SS,66462,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,HT,66606,B,0,2,0,0,1,0,0,0.5,1,0.5
20170910,HT,66657,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SS,67450,T,0,6,1,1,1,0,1,0.16666666666666666,0,0.2
20170910,HT,67650,B,2,3,0,2,0,2,1,0.0,0,0.0
20170910,HT,70410,B,0,5,2,1,2,0,1,0.4,0,0.5
20170910,HT,70756,B,0,2,0,0,1,0,0,0.5,0,0.5
20170910,HT,72443,B,0,5,1,1,2,0,1,0.4,0,0.3333333333333333
20170910,SS,72466,T,1,0,0,0,0,0,0,0.0,0,0.0
20170910,HT,73606,B,0,2,0,0,0,0,1,0.0,0,0.0
20170910,SS,75566,T,0,5,0,0,1,0,2,0.2,0,0.3333333333333333
20170910,HT,78603,B,0,3,0,0,3,0,0,1.0,0,1.0
20170910,HT,78629,B,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170910,HT,78643,B,0,2,0,0,0,0,2,0.0,0,0.0
20170910,SS,79465,T,0,5,0,2,3,0,1,0.6,0,0.75
20170910,HT,79608,B,0,5,0,0,0,0,0,0.0,0,0.0
20170910,SS,95436,T,2,2,1,2,1,0,0,0.5,0,0.5
20170910,WO,61353,T,0,5,1,1,2,0,0,0.4,0,0.25
20170910,SK,61869,B,0,1,0,0,0,0,1,0.0,0,0.0
20170910,WO,62332,T,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SK,62802,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SK,62884,B,0,5,2,2,3,0,0,0.6,0,0.6
20170910,SK,63704,B,1,4,2,1,2,1,1,0.5,0,0.5
20170910,WO,64300,T,0,5,0,0,0,0,2,0.0,0,0.0
20170910,WO,65399,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,WO,65898,T,0,1,0,0,0,0,0,0.0,0,0.0
20170910,SK,66838,B,1,4,0,1,0,1,0,0.0,0,0.0
20170910,WO,67341,T,1,4,1,0,0,0,1,0.0,0,0.0
20170910,WO,67394,T,1,4,2,2,3,0,0,0.75,0,0.6666666666666666
20170910,SK,67872,B,2,4,2,2,2,0,2,0.5,0,1.0
20170910,SK,71184,B,0,3,1,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170910,SK,71837,B,0,1,0,0,0,0,1,0.0,0,0.0
20170910,SK,72860,B,0,1,1,0,0,0,0,0.0,0,0.0
20170910,SK,73209,B,2,3,2,1,2,0,0,0.6666666666666666,0,0.6666666666666666
20170910,WO,73342,T,0,4,1,1,2,0,0,0.5,0,0.5
20170910,SK,74846,B,0,1,1,1,1,0,0,1.0,0,0.0
20170910,SK,75151,B,2,3,1,3,1,2,0,0.3333333333333333,0,0.2
20170910,SK,75847,B,1,4,2,4,3,0,1,0.75,0,1.0
20170910,SK,76158,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,SK,76802,B,1,4,2,0,3,0,0,0.75,0,0.75
20170910,SK,76812,B,0,2,1,1,1,0,0,0.5,0,0.5
20170910,SK,76869,B,0,0,0,0,0,0,0,0.0,0,0.0
20170910,WO,77564,T,0,3,0,0,0,0,2,0.0,0,0.0
20170910,WO,78168,T,1,4,0,0,2,0,0,0.5,0,0.5
20170910,WO,79334,T,1,4,2,2,1,0,2,0.25,0,0.0
20170910,WO,79365,T,0,3,1,2,1,0,0,0.3333333333333333,0,0.0
20170912,HH,60805,T,0,1,0,0,0,0,1,0.0,0,0.0
20170912,SS,61104,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,SS,62404,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
20170912,SS,62415,B,0,4,1,0,1,0,1,0.25,1,0.3333333333333333
20170912,HH,62700,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,HH,62768,T,0,4,0,0,0,0,2,0.0,0,0.0
20170912,HH,62797,T,2,3,0,0,0,0,0,0.0,0,0.0
20170912,SS,64610,B,0,4,1,1,2,0,1,0.5,0,0.6666666666666666
20170912,SS,64793,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,SS,65412,B,0,2,0,0,0,0,2,0.0,0,0.0
20170912,SS,66462,B,0,2,0,0,0,0,0,0.0,0,0.0
20170912,HH,66702,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,HH,66710,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,HH,66740,T,0,4,3,3,3,0,0,0.75,0,0.5
20170912,HH,66749,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,SS,67450,B,0,4,0,0,0,0,0,0.0,0,0.0
20170912,SS,71432,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,SS,72466,B,0,1,0,0,0,0,1,0.0,0,0.0
20170912,HH,73136,T,0,4,0,0,1,0,3,0.25,0,1.0
20170912,HH,74163,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,HH,74729,T,1,3,0,1,1,0,1,0.3333333333333333,0,0.5
20170912,SS,75566,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,HH,76753,T,0,4,1,0,2,0,0,0.5,0,0.5
20170912,HH,78288,T,0,4,1,0,1,0,0,0.25,0,0.25
20170912,HH,78756,T,1,4,0,2,1,0,1,0.25,0,0.3333333333333333
20170912,SS,79465,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170912,SS,95436,B,1,3,0,0,0,0,1,0.0,0,0.0
20170912,SK,61869,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,SK,62802,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,HT,62864,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170912,SK,62884,B,0,4,0,0,1,0,2,0.25,0,0.5
20170912,HT,63636,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,SK,63704,B,1,4,0,1,1,1,2,0.25,0,0.3333333333333333
20170912,HT,65653,T,0,1,0,0,1,0,0,1.0,0,1.0
20170912,HT,66606,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,SK,66838,B,0,4,1,1,2,0,1,0.5,0,0.5
20170912,HT,67650,T,0,5,1,1,1,0,1,0.2,0,0.0
20170912,SK,67872,B,0,4,0,0,0,0,2,0.0,0,0.0
20170912,HT,70410,T,0,5,0,0,0,0,1,0.0,0,0.0
20170912,HT,70756,T,0,4,1,4,2,0,1,0.5,0,0.5
20170912,SK,71184,B,0,2,0,0,1,0,0,0.5,0,0.5
20170912,HT,72443,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,SK,72860,B,0,2,1,0,1,0,0,0.5,0,0.5
20170912,SK,74846,B,1,1,0,0,0,0,0,0.0,0,0.0
20170912,SK,75151,B,0,4,0,0,1,0,2,0.25,0,0.5
20170912,SK,75847,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170912,SK,76802,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,SK,76812,B,0,2,0,0,0,0,2,0.0,0,0.0
20170912,HT,78603,T,0,5,0,0,1,0,0,0.2,0,0.2
20170912,HT,78629,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170912,HT,79608,T,1,3,2,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,KT,60343,T,0,4,0,0,0,0,3,0.0,0,0.0
20170912,KT,60558,T,0,4,0,0,2,0,2,0.5,0,1.0
20170912,WO,61353,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170912,WO,62332,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,KT,63088,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,KT,63450,T,0,1,0,1,1,0,0,1.0,0,1.0
20170912,KT,64006,T,0,0,1,0,0,0,0,0.0,1,0.0
20170912,WO,64300,B,0,4,0,0,1,0,0,0.25,1,0.25
20170912,KT,65044,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,KT,65096,T,0,0,1,0,0,0,0,0.0,0,0.0
20170912,WO,65399,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,WO,65898,B,2,2,0,0,0,0,1,0.0,0,0.0
20170912,KT,66052,T,0,1,1,0,1,0,0,1.0,0,1.0
20170912,WO,66354,B,0,2,0,0,0,0,0,0.0,0,0.0
20170912,KT,67025,T,0,5,0,0,1,0,1,0.2,0,0.25
20170912,WO,67304,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,WO,67341,B,1,4,1,0,0,0,2,0.0,0,0.0
20170912,WO,67394,B,0,4,0,0,1,0,0,0.25,0,0.25
20170912,KT,70553,T,0,2,0,0,0,0,1,0.0,0,0.0
20170912,KT,73113,T,0,5,0,0,1,0,1,0.2,0,0.25
20170912,KT,74215,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170912,KT,74339,T,1,4,0,0,2,0,0,0.5,0,0.5
20170912,KT,77462,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
20170912,WO,77463,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,WO,77564,B,0,4,0,0,0,0,0,0.0,0,0.0
20170912,WO,78168,B,1,3,1,0,0,0,3,0.0,0,0.0
20170912,KT,78517,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170912,KT,78548,T,0,1,0,1,1,0,0,1.0,0,1.0
20170912,WO,79300,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,WO,79334,B,0,4,0,0,0,0,0,0.0,0,0.0
20170912,KT,79453,T,0,1,0,0,0,0,1,0.0,0,0.0
20170912,KT,99810,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,LT,60523,T,0,1,0,0,0,0,1,0.0,0,0.0
20170912,LG,61102,B,0,3,0,0,0,0,2,0.0,0,0.0
20170912,LG,61114,B,0,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
20170912,LT,61204,T,0,2,0,0,0,0,0,0.0,0,0.0
20170912,LT,62556,T,0,1,0,0,0,0,1,0.0,0,0.0
20170912,LG,63123,B,0,3,0,0,0,0,2,0.0,0,0.0
20170912,LG,63913,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,LG,64153,B,0,2,0,0,0,0,0,0.0,0,0.0
20170912,LG,65115,B,0,2,0,0,0,0,1,0.0,0,0.0
20170912,LT,67598,T,0,4,0,0,0,0,2,0.0,0,0.0
20170912,LT,71552,T,0,4,0,0,0,0,2,0.0,0,0.0
20170912,LT,71564,T,0,4,0,1,1,0,0,0.25,0,0.25
20170912,LT,71565,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,LG,72133,B,0,4,0,0,1,0,2,0.25,0,0.5
20170912,LG,72456,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,LT,72546,T,1,3,0,0,0,0,0,0.0,0,0.0
20170912,LT,74540,T,1,3,0,0,1,0,2,0.3333333333333333,0,1.0
20170912,LT,76509,T,1,0,0,0,0,1,0,0.0,0,0.0
20170912,LT,77532,T,0,4,1,0,3,0,1,0.75,1,1.0
20170912,LG,78135,B,0,4,0,0,1,0,0,0.25,0,0.25
20170912,LT,78513,T,0,3,1,1,2,0,0,0.6666666666666666,0,0.5
20170912,LT,78566,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,LG,79109,B,1,2,0,0,0,0,2,0.0,0,0.0
20170912,LG,79113,B,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
20170912,LG,79192,B,0,2,0,1,1,0,0,0.5,0,0.5
20170912,LT,79356,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,LG,99606,B,1,1,0,0,0,0,1,0.0,0,0.0
20170912,OB,62234,T,0,4,1,0,1,0,0,0.25,0,0.25
20170912,OB,62244,T,0,5,1,0,2,0,0,0.4,0,0.4
20170912,NC,62907,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,NC,62908,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,NC,62925,B,1,0,0,0,0,0,0,0.0,0,0.0
20170912,NC,62934,B,0,0,1,0,0,0,0,0.0,0,0.0
20170912,NC,62947,B,0,6,4,3,4,0,1,0.6666666666666666,0,0.75
20170912,NC,63920,B,0,2,0,0,1,0,1,0.5,0,1.0
20170912,NC,63963,B,4,2,1,0,1,1,0,0.5,0,0.5
20170912,NC,64944,B,0,1,0,0,0,0,1,0.0,0,0.0
20170912,OB,65269,T,0,1,0,0,0,0,0,0.0,0,0.0
20170912,OB,66203,T,0,1,0,0,0,0,1,0.0,0,0.0
20170912,OB,66209,T,0,1,1,0,1,0,0,1.0,0,1.0
20170912,OB,66244,T,0,1,1,3,1,0,0,1.0,0,0.0
20170912,NC,66965,B,0,1,0,0,0,0,0,0.0,0,0.0
20170912,NC,66968,B,0,0,0,0,0,0,0,0.0,0,0.0
20170912,NC,67935,B,2,4,2,3,1,0,1,0.25,0,0.0
20170912,NC,73213,B,0,6,1,2,5,0,0,0.8333333333333334,0,0.8
20170912,NC,73306,B,0,6,0,0,0,0,5,0.0,0,0.0
20170912,NC,73339,B,0,4,2,0,3,0,0,0.75,0,0.75
20170912,OB,75334,T,1,4,3,7,4,0,0,1.0,0,1.0
20170912,OB,76232,T,0,5,1,2,1,0,2,0.2,0,0.0
20170912,OB,76249,T,0,6,1,1,2,0,1,0.3333333333333333,0,0.25
20170912,OB,76267,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,OB,77248,T,0,4,0,0,1,0,2,0.25,0,0.5
20170912,NC,78122,B,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
20170912,OB,78224,T,2,3,3,1,1,0,1,0.3333333333333333,0,0.5
20170912,NC,78813,B,1,5,0,4,2,0,2,0.4,0,0.6666666666666666
20170912,OB,79215,T,0,4,1,0,1,0,0,0.25,0,0.25
20170912,OB,79240,T,1,4,1,0,1,1,0,0.25,0,0.25
20170912,OB,79290,T,0,0,0,0,0,0,0,0.0,0,0.0
20170912,NC,94629,B,0,5,1,1,3,0,0,0.6,0,0.6
20170913,HH,60805,T,0,3,1,0,1,0,1,0.3333333333333333,0,0.5
20170913,SS,61104,B,0,0,0,0,0,0,0,0.0,0,0.0
20170913,SS,61197,B,0,0,0,0,0,0,0,0.0,0,0.0
20170913,SS,61404,B,0,1,0,0,0,0,0,0.0,0,0.0
20170913,SS,62404,B,0,5,2,3,3,0,1,0.6,0,0.75
20170913,SS,62415,B,1,4,3,0,3,0,0,0.75,0,0.75
20170913,SS,62499,B,0,1,0,0,0,0,1,0.0,0,0.0
20170913,HH,62700,T,0,4,1,1,1,0,0,0.25,0,0.0
20170913,HH,62768,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
20170913,HH,62797,T,0,1,0,0,0,0,1,0.0,0,0.0
20170913,SS,64610,B,1,4,2,0,2,1,1,0.5,0,0.6666666666666666
20170913,SS,65412,B,0,1,0,0,0,0,0,0.0,0,0.0
20170913,SS,66406,B,0,0,0,0,0,0,0,0.0,0,0.0
20170913,SS,66462,B,1,4,1,1,2,0,0,0.5,0,0.5
20170913,HH,66702,T,0,4,1,0,1,0,0,0.25,0,0.25
20170913,HH,66710,T,0,0,0,0,0,0,0,0.0,0,0.0
20170913,HH,66716,T,0,0,0,0,0,0,0,0.0,0,0.0
20170913,HH,66740,T,2,1,0,1,0,1,0,0.0,0,0.0
20170913,HH,66749,T,0,1,0,0,0,0,1,0.0,0,0.0
20170913,SS,67450,B,0,5,2,6,5,0,0,1.0,0,1.0
20170913,HH,73136,T,1,3,0,2,1,0,0,0.3333333333333333,0,0.3333333333333333
20170913,SS,73824,B,1,2,0,1,0,1,1,0.0,0,0.0
20170913,HH,74729,T,0,4,0,0,0,0,1,0.0,0,0.0
20170913,SS,75566,B,0,5,0,0,0,0,2,0.0,0,0.0
20170913,HH,76720,T,1,0,0,0,0,0,0,0.0,0,0.0
20170913,HH,76753,T,1,3,1,1,1,0,0,0.3333333333333333,0,0.3333333333333333
20170913,SS,77466,B,0,1,0,0,0,0,0,0.0,0,0.0
