GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,BB,KK,WP,R,ER,ERA
20180905,WO,SK,T,67828,2,24,6,6,4,0,0,0,0,0,0,2,0,4,4,6.0
20180905,SK,WO,B,68815,17,104,27,24,7,1,0,3,0,0,2,7,0,8,8,1.4117647058823528
20180905,SK,WO,B,75138,3,11,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20180905,WO,SK,T,75342,2,17,4,3,1,0,1,0,0,0,1,0,0,1,1,1.5
20180905,WO,SK,T,76430,3,29,6,5,2,1,0,1,0,0,1,1,0,2,2,2.0
20180905,SK,WO,B,79847,1,15,4,3,2,1,0,0,0,0,1,0,0,2,2,6.0
20180906,KT,HH,B,64017,1,12,3,3,2,0,0,0,0,1,0,1,0,0,0,0.0
20180906,KT,HH,B,64029,3,16,5,5,2,1,0,0,0,0,0,2,0,0,0,0.0
20180906,KT,HH,B,65516,3,14,5,5,1,1,0,0,0,0,0,1,0,1,0,0.0
20180906,KT,HH,B,66064,6,33,10,10,4,0,0,0,0,0,0,1,0,1,0,0.0
20180906,HH,KT,T,68794,21,104,25,23,2,0,0,0,1,0,2,4,1,0,0,0.0
20180906,HH,KT,T,73750,6,42,10,10,4,2,0,1,1,0,0,1,0,2,2,1.0
20180906,KT,HH,B,75258,11,89,22,21,12,1,0,0,0,0,1,2,0,5,5,1.3636363636363638
20180906,KT,HH,B,99563,3,26,6,5,2,1,0,0,1,0,1,1,0,2,0,0.0
20180906,LG,NC,B,60140,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
20180906,NC,LG,T,62951,1,8,2,2,2,1,0,0,0,0,0,0,0,1,1,3.0
20180906,LG,NC,B,68135,18,93,24,22,5,1,0,0,0,0,2,4,0,1,1,0.16666666666666666
20180906,NC,LG,T,68948,15,67,24,24,9,0,0,0,0,0,0,3,0,4,2,0.4
20180906,NC,LG,T,75867,4,19,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0
20180906,LG,NC,B,76650,3,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180906,LG,NC,B,78148,3,20,5,5,2,0,0,0,0,0,0,2,0,0,0,0.0
20180906,LG,NC,B,79140,1,19,3,3,2,0,0,2,0,0,0,0,0,2,2,6.0
20180906,NC,LG,T,79358,4,16,5,5,1,0,0,1,0,0,0,1,0,1,1,0.75
20180906,SS,OB,B,60146,2,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180906,OB,SS,T,67266,2,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0.0
20180906,OB,SS,T,68240,18,94,23,23,6,2,0,1,0,0,0,8,1,2,2,0.3333333333333333
20180906,SS,OB,B,68435,21,105,27,25,4,2,0,1,1,0,1,4,0,3,3,0.42857142857142855
20180906,SS,OB,B,68453,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20180906,SS,OB,B,73117,0,20,5,4,4,0,0,0,0,0,1,0,0,3,3,inf
20180906,OB,SS,T,73248,5,12,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0
20180906,OB,SS,T,74513,2,13,4,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180906,SS,OB,B,77927,3,25,6,4,1,1,0,0,0,0,2,1,0,0,0,0.0
20180906,SK,LT,T,61895,3,12,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180906,SK,LT,T,62869,14,83,21,18,4,1,0,1,0,0,3,5,0,2,2,0.42857142857142855
20180906,SK,LT,T,64805,5,23,8,8,3,1,0,0,0,0,0,2,0,2,2,1.2
20180906,SK,LT,T,71845,1,15,3,2,1,1,0,0,0,0,1,0,0,1,1,3.0
20180906,LT,SK,B,73211,21,91,23,23,3,0,0,0,1,0,0,6,0,0,0,0.0
20180906,SK,LT,T,75250,0,6,3,3,3,2,0,0,0,0,0,0,0,2,2,inf
20180906,LT,SK,B,76225,3,16,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180906,SK,LT,T,76858,1,19,4,3,2,1,0,0,0,0,1,0,0,3,3,9.0
20180906,LT,SK,B,79293,3,17,4,4,1,1,0,0,0,0,0,2,0,0,0,0.0
20180906,HT,WO,B,60634,3,18,5,4,1,0,0,0,0,0,1,1,0,0,0,0.0
20180906,WO,HT,T,61456,3,15,5,4,3,0,0,0,0,0,0,1,0,2,2,2.0
20180906,WO,HT,T,62363,21,102,27,22,3,1,0,0,0,0,3,7,0,1,1,0.14285714285714285
20180906,HT,WO,B,62648,3,16,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180906,WO,HT,T,67603,0,13,2,0,0,0,0,0,0,0,2,0,1,2,2,inf
20180906,WO,HT,T,74359,0,6,2,1,1,0,0,1,0,0,1,0,0,2,2,inf
20180906,HT,WO,B,75620,3,15,4,4,1,1,0,0,0,0,0,1,0,0,0,0.0
20180906,HT,WO,B,95657,18,102,25,24,6,3,0,0,0,0,0,8,1,2,2,0.3333333333333333
20180907,KT,HH,B,64017,3,12,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180907,HH,KT,T,64759,3,18,5,5,2,0,0,0,1,0,0,1,0,1,1,1.0
20180907,KT,HH,B,65516,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180907,HH,KT,T,65764,10,65,18,16,7,2,0,0,0,0,1,5,0,7,5,1.5
20180907,HH,KT,T,65769,1,11,2,1,0,0,0,0,0,0,1,1,1,1,1,3.0
20180907,KT,HH,B,68043,15,92,23,21,5,2,0,1,1,0,2,5,1,1,1,0.2
20180907,HH,KT,T,72447,2,14,4,3,0,0,0,0,0,0,1,0,1,1,1,1.5
20180907,KT,HH,B,75149,3,27,7,6,3,1,0,1,0,0,1,1,0,3,3,3.0
20180907,HH,KT,T,79764,8,39,13,11,3,1,0,0,0,0,2,1,1,2,2,0.75
20180907,KT,HH,B,99563,3,12,4,4,1,0,0,0,0,0,0,2,0,0,0,0.0
20180907,LG,NC,B,60105,7,28,8,8,1,0,0,0,0,0,0,2,0,0,0,0.0
20180907,LG,NC,B,61101,15,99,23,21,8,3,0,0,0,0,1,7,0,6,5,1.0
20180907,NC,LG,T,65933,15,70,19,19,5,1,0,0,0,1,0,7,0,0,0,0.0
20180907,LG,NC,B,67122,3,26,4,3,0,0,0,0,0,0,1,0,0,0,0,0.0
20180907,LG,NC,B,71118,2,24,8,8,6,0,0,0,1,0,0,0,0,5,5,7.5
20180907,NC,LG,T,75867,6,22,8,8,2,0,0,1,0,0,0,1,0,1,1,0.5
20180907,NC,LG,T,78366,6,34,8,7,1,0,0,0,0,0,1,1,0,0,0,0.0
20180907,SS,OB,B,60146,2,5,3,3,1,0,0,0,0,0,0,1,0,0,0,0.0
20180907,SS,OB,B,61457,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20180907,OB,SS,T,63248,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180907,OB,SS,T,67266,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0
20180907,SS,OB,B,68400,20,107,31,29,10,1,0,2,1,0,1,8,0,5,4,0.6
20180907,OB,SS,T,73248,3,19,4,4,1,1,0,0,0,0,0,1,0,0,0,0.0
20180907,SS,OB,B,74630,2,32,6,2,0,0,0,0,0,0,4,1,0,2,2,3.0
20180907,OB,SS,T,77211,18,114,28,24,7,0,0,1,0,0,2,5,0,2,2,0.3333333333333333
20180907,SS,OB,B,99445,2,14,3,2,0,0,0,0,0,0,1,1,0,0,0,0.0
20180907,SK,LT,T,60841,18,90,24,23,5,1,0,0,2,0,1,6,0,0,0,0.0
20180907,SK,LT,T,62056,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180907,LT,SK,B,62528,22,105,28,24,2,1,0,0,1,0,2,5,1,2,2,0.27272727272727276
20180907,LT,SK,B,63543,2,17,3,3,1,0,0,1,0,0,0,2,0,1,1,1.5
20180907,SK,LT,T,75138,3,19,5,4,1,0,0,0,0,0,1,1,0,0,0,0.0
20180907,LT,SK,B,79545,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180907,SK,LT,T,79847,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0
20180907,HT,WO,B,60634,2,19,4,4,2,0,0,1,0,0,0,1,0,2,2,3.0
20180907,HT,WO,B,62648,3,32,6,3,1,0,0,0,0,0,2,1,0,1,1,1.0
20180907,HT,WO,B,62754,15,84,21,20,6,0,0,0,0,0,1,3,0,2,2,0.4
20180907,WO,HT,T,64350,6,60,14,10,4,1,0,0,0,0,3,2,0,3,3,1.5
20180907,HT,WO,B,65616,4,20,5,5,1,0,0,0,0,0,0,3,0,0,0,0.0
20180907,WO,HT,T,67603,4,22,5,4,0,0,0,0,0,0,1,1,0,0,0,0.0
20180907,WO,HT,T,67828,6,27,8,7,3,1,0,0,0,0,0,2,0,1,1,0.5
20180907,WO,HT,T,68341,6,47,10,7,1,0,0,0,0,0,2,3,1,3,1,0.5
20180907,WO,HT,T,75342,2,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0
20180907,HT,WO,B,75620,3,19,5,5,2,0,0,0,0,0,0,2,0,0,0,0.0
20180908,LG,HH,B,60140,3,12,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180908,HH,LG,T,60768,1,11,3,2,1,0,0,0,0,0,0,0,0,2,0,0.0
20180908,LG,HH,B,62698,21,96,25,25,4,2,0,0,1,0,0,10,0,1,1,0.14285714285714285
20180908,HH,LG,T,65769,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180908,HH,LG,T,67703,1,8,2,2,1,0,0,0,0,0,0,1,1,0,0,0.0
20180908,HH,LG,T,67762,13,85,19,18,6,2,0,0,0,0,1,4,1,3,3,0.6923076923076924
20180908,HH,LG,T,72447,5,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
20180908,HH,LG,T,73801,3,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180908,LG,HH,B,78148,3,13,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20180908,WO,KT,B,61268,3,13,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180908,WO,KT,B,61456,7,37,11,9,4,0,0,0,0,0,0,3,0,2,2,0.8571428571428571
20180908,WO,KT,B,62360,3,34,8,5,2,1,0,0,0,0,2,2,0,2,2,2.0
20180908,WO,KT,B,62937,9,59,16,15,7,1,0,3,0,0,1,1,0,5,5,1.6666666666666667
20180908,WO,KT,B,63348,3,29,6,5,2,0,1,0,0,0,1,0,0,2,2,2.0
20180908,KT,WO,T,64029,6,37,9,9,3,0,0,1,0,0,0,0,0,1,1,0.5
20180908,KT,WO,T,65058,6,34,10,8,2,0,0,0,0,0,2,0,0,1,1,0.5
20180908,KT,WO,T,66064,13,86,19,13,1,1,0,0,1,0,5,4,0,0,0,0.0
20180908,KT,WO,T,68067,2,39,8,7,5,3,0,0,0,0,1,1,0,4,4,6.0
20180908,WO,KT,B,74359,2,16,5,5,3,1,0,0,0,0,0,1,0,1,1,1.5
20180908,NC,LT,B,60339,15,91,22,18,3,2,0,1,1,0,3,4,0,1,1,0.2
20180908,LT,NC,T,60559,5,22,6,6,1,0,0,0,0,0,0,0,0,0,0,0.0
20180908,LT,NC,T,62655,1,10,2,2,1,0,1,0,0,0,0,0,0,1,1,3.0
20180908,NC,LT,B,62929,3,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180908,LT,NC,T,72523,2,16,4,2,1,0,0,1,0,0,1,1,0,2,2,3.0
20180908,LT,NC,T,75321,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180908,NC,LT,B,76118,2,15,4,3,1,0,0,0,1,0,1,0,0,0,0,0.0
20180908,LT,NC,T,77591,13,79,21,18,6,3,0,0,0,0,3,1,0,3,3,0.6923076923076924
20180908,NC,LT,B,79358,7,39,8,7,0,0,0,0,0,0,1,4,0,0,0,0.0
20180908,LT,NC,T,79545,2,13,4,4,2,1,0,0,0,0,0,0,0,1,1,1.5
20180908,SK,OB,B,61895,3,8,5,3,2,0,0,0,1,0,0,0,0,1,1,1.0
20180908,OB,SK,T,63248,5,25,6,5,1,0,0,0,0,0,1,2,0,0,0,0.0
20180908,SK,OB,B,65343,4,24,4,4,0,0,0,0,1,0,0,4,0,0,0,0.0
20180908,OB,SK,T,66291,19,89,24,19,3,1,0,0,0,0,3,3,0,0,0,0.0
20180908,OB,SK,T,77263,3,27,5,4,1,0,0,0,0,0,1,0,0,0,0,0.0
20180908,SK,OB,B,77829,20,101,29,26,5,1,0,1,1,0,1,6,0,2,1,0.15
20180908,SS,HT,T,61457,3,18,4,3,0,0,0,0,0,0,0,3,0,0,0,0.0
20180908,HT,SS,B,65618,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180908,HT,SS,B,65643,6,33,7,6,0,0,0,0,0,0,1,2,0,0,0,0.0
20180908,SS,HT,T,68415,14,96,24,22,10,0,0,3,1,0,2,1,0,10,10,2.142857142857143
20180908,SS,HT,T,68453,4,24,7,4,0,0,0,0,0,0,2,0,0,1,0,0.0
20180908,HT,SS,B,76350,2,35,7,6,4,1,0,0,0,0,1,0,0,3,3,4.5
20180908,HT,SS,B,77637,18,96,22,21,4,1,0,0,0,0,1,4,0,1,1,0.16666666666666666
20180908,SS,HT,T,79440,3,24,5,5,2,0,1,0,0,0,0,2,0,1,1,1.0
20180909,LG,HH,B,60140,2,7,3,3,1,0,0,0,0,0,0,0,0,1,1,1.5
20180909,HH,LG,T,64759,0,6,1,1,1,0,0,0,0,0,0,0,0,1,1,inf
20180909,HH,LG,T,65769,3,15,4,3,1,0,0,0,0,0,0,0,1,0,0,0.0
20180909,HH,LG,T,66741,2,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180909,HH,LG,T,67703,1,15,3,2,1,0,0,0,0,0,1,0,0,1,1,3.0
20180909,HH,LG,T,68748,11,96,22,16,7,2,0,0,0,0,3,4,1,6,6,1.6363636363636365
20180909,HH,LG,T,73738,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
20180909,HH,LG,T,74731,3,16,4,4,1,0,0,0,0,0,0,0,1,0,0,0.0
20180909,LG,HH,B,76455,21,114,27,25,4,0,0,0,1,0,2,6,0,2,1,0.14285714285714285
20180909,LG,HH,B,76650,0,5,2,1,1,0,0,1,0,0,0,0,0,2,2,inf
20180909,LG,HH,B,78148,4,14,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0
20180909,WO,KT,B,63938,24,106,29,29,6,1,0,2,0,0,0,2,0,4,4,0.5
20180909,KT,WO,T,65056,3,23,7,6,3,1,0,0,0,0,1,1,0,2,2,2.0
20180909,KT,WO,T,65062,3,17,4,4,1,1,0,0,0,0,0,1,0,0,0,0.0
20180909,KT,WO,T,65331,18,105,27,24,5,1,0,0,0,0,2,5,0,4,2,0.3333333333333333
20180909,WO,KT,B,76430,3,10,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20180909,LT,NC,T,60559,5,32,8,7,2,0,0,1,0,0,1,2,0,2,2,1.2
20180909,LT,NC,T,62655,3,17,6,5,3,0,0,0,0,0,0,1,0,1,1,1.0
20180909,LT,NC,T,65546,10,86,21,19,8,1,1,1,2,0,2,3,1,7,4,1.2
20180909,NC,LT,B,66920,1,10,2,1,0,0,0,0,0,0,1,1,0,0,0,0.0
20180909,NC,LT,B,66960,4,22,6,6,2,0,0,0,0,0,0,0,0,0,0,0.0
20180909,LT,NC,T,67588,2,18,4,3,1,0,0,0,0,0,1,2,0,0,0,0.0
20180909,NC,LT,B,68953,19,102,28,26,7,1,0,3,0,0,2,5,0,3,3,0.4736842105263158
20180909,LT,NC,T,72535,4,17,6,6,2,0,0,0,0,0,0,0,0,1,1,0.75
20180909,NC,LT,B,75867,3,12,5,5,2,1,0,0,0,0,0,1,0,0,0,0.0
20180909,SK,OB,B,62056,3,12,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180909,OB,SK,T,65064,0,16,4,3,3,0,0,0,0,0,0,0,0,4,4,inf
20180909,OB,SK,T,65543,12,99,21,17,5,0,0,1,0,0,3,3,1,5,5,1.25
20180909,SK,OB,B,65856,21,94,27,25,5,0,0,0,1,0,0,7,0,2,2,0.2857142857142857
20180909,OB,SK,T,67263,3,25,7,7,4,1,0,0,0,0,0,0,0,3,3,3.0
20180909,OB,SK,T,68249,4,26,6,5,1,0,0,1,0,0,1,2,0,1,1,0.75
20180909,OB,SK,T,76329,2,6,2,2,0,0,0,0,1,0,0,1,0,0,0,0.0
20180909,OB,SK,T,77263,3,21,5,5,2,0,0,0,0,1,0,1,0,1,1,1.0
20180909,SK,OB,B,79847,3,22,5,3,0,0,0,0,0,0,2,0,0,0,0,0.0
20180909,HT,SS,B,60634,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20180909,SS,HT,T,61411,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180909,HT,SS,B,62648,6,46,9,7,1,0,0,0,1,0,2,2,0,0,0,0.0
20180909,HT,SS,B,65616,2,13,3,2,0,0,0,0,0,0,1,1,0,0,0,0.0
20180909,SS,HT,T,66451,6,29,6,6,0,0,0,0,0,0,0,2,0,0,0,0.0
20180909,HT,SS,B,66643,15,112,25,23,8,0,0,1,0,0,2,6,0,6,6,1.2
20180909,SS,HT,T,73117,3,30,6,4,0,0,0,0,0,0,1,3,0,0,0,0.0
20180909,HT,SS,B,75620,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180909,SS,HT,T,77446,6,43,10,8,2,0,0,1,0,0,2,0,0,4,4,2.0
20180909,SS,HT,T,77927,3,25,5,5,2,1,1,0,0,0,0,2,0,1,1,1.0
20180909,SS,HT,T,99445,6,24,7,6,0,0,0,0,0,0,1,2,0,0,0,0.0
20180911,SS,HH,B,60146,3,18,4,4,1,0,0,1,0,0,0,1,0,1,1,1.0
20180911,HH,SS,T,60768,6,25,6,6,0,0,0,0,0,0,0,1,0,0,0,0.0
20180911,SS,HH,B,61411,3,14,4,3,0,0,0,0,0,0,1,2,0,0,0,0.0
20180911,HH,SS,T,64759,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,SS,HH,B,66451,6,27,7,6,0,0,0,0,1,0,1,2,0,0,0,0.0
20180911,HH,SS,T,66741,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,HH,SS,T,67703,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,SS,HH,B,68435,18,100,27,25,8,0,0,1,1,1,2,7,0,4,4,0.6666666666666666
20180911,HH,SS,T,68794,16,105,26,25,9,1,0,1,0,0,1,3,1,7,7,1.3125
20180911,HH,SS,T,72447,1,10,2,2,1,0,0,0,0,0,0,1,0,0,0,0.0
20180911,SS,HH,B,73117,3,16,3,3,0,0,0,0,0,0,0,3,0,0,0,0.0
20180911,HH,SS,T,73801,5,34,8,6,2,0,0,0,1,1,2,1,0,0,0,0.0
20180911,HH,SS,T,74857,5,23,5,5,0,0,0,0,0,0,0,3,0,0,0,0.0
20180911,SS,HH,B,77927,3,20,6,6,3,0,0,1,0,0,0,1,0,3,3,3.0
20180911,NC,HT,B,60263,10,88,20,14,5,2,0,1,0,0,5,1,0,6,6,1.7999999999999998
20180911,HT,NC,T,60634,8,31,8,7,2,0,0,0,0,1,1,1,0,0,0,0.0
20180911,HT,NC,T,62648,5,51,11,6,2,0,0,0,1,0,4,2,0,4,0,0.0
20180911,HT,NC,T,65616,4,33,8,6,3,0,0,0,0,0,2,1,0,2,2,1.5
20180911,NC,HT,B,66920,8,42,10,8,0,0,0,0,0,0,2,0,0,0,0,0.0
20180911,NC,HT,B,66960,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20180911,HT,NC,T,67645,6,70,12,9,3,0,0,0,2,0,2,1,0,4,4,2.0
20180911,HT,NC,T,76350,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0.0
20180911,NC,HT,B,79358,6,36,8,6,1,0,0,1,1,0,2,3,0,1,1,0.5
20180911,KT,SK,T,61240,21,107,23,21,1,0,0,0,1,1,2,9,0,0,0,0.0
20180911,SK,KT,B,61895,3,26,5,4,1,0,0,1,1,0,1,2,0,1,1,1.0
20180911,SK,KT,B,62056,3,16,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20180911,KT,SK,T,65056,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,KT,SK,T,65058,2,28,6,5,3,0,0,0,0,0,1,1,0,1,1,1.5
20180911,KT,SK,T,65060,0,8,2,1,1,1,0,0,0,0,1,0,0,1,1,inf
20180911,KT,SK,T,65062,2,35,6,3,1,1,0,0,0,0,3,2,0,2,2,3.0
20180911,SK,KT,B,65343,3,17,5,4,1,0,0,0,0,0,1,1,1,1,1,1.0
20180911,KT,SK,T,68067,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,SK,KT,B,68815,15,104,23,19,5,0,0,0,0,0,2,7,0,0,0,0.0
20180911,SK,KT,B,74838,3,17,4,4,1,0,0,1,0,0,0,1,0,1,1,1.0
20180911,KT,SK,T,75149,2,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0
20180911,SK,KT,B,75250,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20180911,SK,KT,B,76858,2,12,4,3,1,0,0,0,0,0,1,0,0,0,0,0.0
20180911,KT,SK,T,99563,1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0.0
20180911,OB,LT,T,61214,3,16,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180911,LT,OB,B,62655,3,13,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180911,LT,OB,B,64021,5,43,10,8,3,0,0,1,0,0,1,3,1,3,3,1.7999999999999998
20180911,LT,OB,B,67588,3,29,6,4,1,1,0,0,0,0,2,3,0,1,1,1.0
20180911,OB,LT,T,68249,5,20,7,6,1,0,0,0,0,0,1,1,0,0,0,0.0
20180911,LT,OB,B,68526,8,83,18,15,7,0,0,2,0,0,3,1,1,6,6,2.25
20180911,LT,OB,B,72535,3,28,6,6,3,0,0,0,0,0,0,3,0,2,2,2.0
20180911,OB,LT,T,74543,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,OB,LT,T,79229,16,80,22,21,5,0,0,3,0,0,1,4,0,4,4,0.75
20180911,LT,OB,B,79545,5,45,11,10,5,2,0,1,0,0,1,2,0,5,5,3.0
20180911,LG,WO,B,63145,9,35,9,9,0,0,0,0,0,0,0,4,0,0,0,0.0
20180911,LG,WO,B,66145,15,96,21,19,5,2,0,0,0,0,2,6,0,2,2,0.4
20180911,LG,WO,B,67119,3,13,4,4,1,0,0,1,0,0,0,2,0,1,1,1.0
20180911,WO,LG,T,67313,18,103,24,23,6,2,0,0,0,0,1,5,1,1,1,0.16666666666666666
20180911,WO,LG,T,74359,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180911,WO,LG,T,75342,3,15,4,4,1,0,0,0,0,0,0,1,0,0,0,0.0
20180911,WO,LG,T,76430,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180912,SS,HH,B,61457,3,13,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20180912,HH,SS,T,62611,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0
20180912,HH,SS,T,67703,6,20,6,6,1,0,0,0,0,0,0,1,0,0,0,0.0
20180912,SS,HH,B,68453,3,21,6,5,2,0,0,0,0,0,1,3,0,0,0,0.0
20180912,HH,SS,T,72447,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
20180912,HH,SS,T,73738,5,25,6,6,2,0,0,0,0,0,0,1,0,0,0,0.0
20180912,HH,SS,T,73750,12,87,18,13,2,0,0,1,1,0,4,4,0,3,3,0.75
20180912,SS,HH,B,74454,12,79,20,19,7,1,0,3,0,1,1,3,0,7,7,1.75
20180912,SS,HH,B,79440,6,30,7,6,0,0,0,0,0,0,1,2,0,0,0,0.0
20180912,SS,HH,B,99445,3,9,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180912,NC,HT,B,62929,3,26,6,6,3,0,0,1,0,0,0,0,0,3,3,3.0
20180912,HT,NC,T,65643,7,28,7,7,0,0,0,0,0,0,0,2,0,0,0,0.0
20180912,NC,HT,B,68948,21,105,27,26,6,0,0,0,0,1,1,4,0,1,1,0.14285714285714285
20180912,HT,NC,T,75620,1,10,3,3,2,1,0,0,0,0,0,1,1,1,1,3.0
20180912,NC,HT,B,75867,3,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180912,HT,NC,T,95657,18,106,28,23,7,1,0,3,0,0,2,5,1,4,4,0.6666666666666666
20180912,SK,KT,B,62869,18,103,26,25,6,1,0,2,0,0,1,9,1,3,3,0.5
20180912,KT,SK,T,64029,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
20180912,SK,KT,B,64805,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,0.0
20180912,KT,SK,T,67066,6,22,6,6,1,1,0,0,0,0,0,2,0,0,0,0.0
20180912,KT,SK,T,75258,12,98,25,22,13,1,0,1,0,0,1,1,0,8,5,1.25
20180912,SK,KT,B,76858,3,17,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180912,KT,SK,T,78248,3,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0
20180912,SK,KT,B,79847,3,13,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0
20180912,OB,LT,T,61295,4,27,8,7,3,1,0,1,0,0,1,0,0,3,3,2.25
20180912,LT,OB,B,62595,3,22,7,6,3,0,0,0,0,0,1,0,0,2,2,2.0
20180912,OB,LT,T,67266,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0.0
20180912,OB,LT,T,68240,17,112,25,21,5,0,0,0,0,0,4,7,0,2,2,0.3529411764705882
20180912,LT,OB,B,68556,3,20,4,3,1,0,0,0,0,0,1,1,0,1,1,1.0
20180912,LT,OB,B,72523,3,21,5,5,2,0,0,1,0,0,0,1,0,1,1,1.0
20180912,LT,OB,B,72862,3,10,3,2,0,0,0,0,0,0,1,0,0,0,0,0.0
20180912,LT,OB,B,73211,15,87,25,23,8,0,1,4,0,0,2,2,0,9,9,1.8
20180912,OB,LT,T,73248,3,18,5,5,1,1,0,0,0,0,0,0,0,2,0,0.0
20180912,OB,LT,T,77263,2,18,4,4,2,1,0,0,0,0,0,0,1,2,2,3.0
20180912,LG,WO,B,60140,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20180912,WO,LG,T,62363,20,94,25,24,5,2,0,1,0,0,1,4,0,2,2,0.3
20180912,LG,WO,B,68135,24,102,31,30,5,0,0,1,1,0,1,6,1,4,3,0.375
20180912,WO,LG,T,74359,1,13,5,4,3,1,0,0,0,0,1,0,0,1,1,3.0
20180912,WO,LG,T,75342,3,15,5,5,1,0,0,0,0,0,0,0,0,1,0,0.0
20180912,WO,LG,T,76430,4,24,6,5,1,1,0,0,2,0,1,1,1,1,1,0.75
20180912,LG,WO,B,76650,2,8,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0
20180912,LG,WO,B,78148,3,19,5,4,1,0,0,0,0,0,1,0,0,0,0,0.0
20180913,OB,KT,B,63248,3,14,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0
20180913,KT,OB,T,65062,3,15,4,4,1,0,0,1,0,0,0,1,0,1,1,1.0
20180913,OB,KT,B,67266,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
20180913,KT,OB,T,68043,12,96,23,16,5,1,0,0,0,0,5,1,2,5,2,0.5
