GYEAR,PCODE,T_ID,AGE_VA
2019,75342,WO,33
2019,75421,SS,37
2019,75566,SS,33
2019,75620,HT,33
2019,75730,KT,33
2019,75808,HH,37
2019,75847,SK,32
2019,75867,NC,34
2019,76100,LT,36
2019,76118,NC,32
2019,76158,SK,31
2019,76225,LT,31
2019,76232,NC,32
2019,76249,LT,32
2019,76267,OB,31
2019,76290,LG,31
2019,76313,KT,32
2019,76329,OB,36
2019,76350,HT,32
2019,76355,LG,36
2019,76368,HT,32
2019,76430,WO,31
2019,76455,LG,32
2019,76509,LT,32
2019,76540,LT,32
2019,76610,SS,32
2019,76650,LG,33
2019,76653,HT,32
2019,76720,NC,32
2019,76753,HH,36
2019,76757,NC,33
2019,76802,SK,32
2019,76812,SK,31
2019,76849,NC,32
2019,76858,SK,36
2019,76869,SK,32
2019,77211,OB,30
2019,77243,SK,35
2019,77248,OB,34
2019,77263,OB,31
2019,77318,LT,32
2019,77446,SS,32
2019,77463,LT,37
2019,77532,LT,31
2019,77563,KT,31
2019,77564,LG,31
2019,77591,LT,39
2019,77637,HT,31
2019,77654,KT,31
2019,77829,SK,31
2019,77927,SS,31
2019,78122,NC,30
2019,78135,LG,30
2019,78148,LG,29
2019,78168,WO,30
2019,78217,LG,34
2019,78224,OB,31
2019,78247,OB,29
2019,78288,HH,30
2019,78352,NC,34
2019,78361,LG,30
2019,78366,NC,30
2019,78513,LT,33
2019,78517,KT,30
2019,78548,KT,29
2019,78566,LT,30
2019,78603,HT,30
2019,78629,HT,34
2019,78643,HT,30
2019,78756,HH,30
2019,78813,NC,34
2019,78819,SK,32
2019,79109,LG,29
2019,79113,HT,29
2019,79130,SK,29
2019,79140,LG,30
2019,79150,LG,29
2019,79191,KT,33
2019,79192,LG,29
2019,79198,LG,33
2019,79215,OB,29
2019,79229,OB,33
2019,79231,OB,29
2019,79234,NC,29
2019,79240,OB,29
2019,79290,OB,30
2019,79293,LT,34
2019,79300,WO,33
2019,79334,WO,29
2019,79358,NC,29
2019,79364,HH,33
2019,79365,WO,29
2019,79402,SS,29
2019,79440,SS,29
2019,79456,WO,33
2019,79465,SK,33
2019,79530,LG,29
2019,79535,OB,29
2019,79545,LT,30
2019,79608,HT,29
2019,79617,LG,29
2019,79705,HH,34
2019,79764,HH,29
2019,79825,LG,33
2019,79847,SK,29
2019,99445,SS,39
2020,50030,KT,19
2020,50036,KT,19
2020,50040,KT,33
2020,50054,KT,23
2020,50066,KT,19
2020,50092,KT,19
2020,50096,KT,19
2020,50126,LG,19
2020,50150,LG,26
2020,50157,LG,20
2020,50165,LG,26
2020,50167,LG,19
2020,50202,OB,27
2020,50204,OB,20
2020,50208,OB,19
2020,50211,OB,20
2020,50234,OB,26
2020,50244,OB,19
2020,50262,OB,19
2020,50293,OB,23
2020,50296,OB,19
2020,50298,OB,19
2020,50300,WO,31
2020,50304,WO,19
2020,50354,WO,19
2020,50357,WO,19
2020,50360,WO,19
2020,50365,WO,29
2020,50404,SS,31
2020,50430,SS,19
2020,50441,SS,19
2020,50449,SS,19
2020,50458,SS,19
2020,50464,SS,20
2020,50468,SS,31
2020,50506,LT,28
2020,50524,LT,29
2020,50556,LT,19
2020,50558,LT,32
2020,50563,LT,19
2020,50584,LT,19
2020,50592,LT,19
2020,50596,LT,19
2020,50600,HT,20
2020,50604,HT,20
2020,50636,HT,30
2020,50640,HT,30
2020,50657,HT,19
2020,50662,HT,19
2020,50704,HH,19
2020,50705,HH,23
2020,50707,HH,20
2020,50709,HH,19
2020,50720,HH,19
2020,50726,HH,19
2020,50730,HH,34
2020,50758,HH,19
2020,50813,SK,23
2020,50815,SK,29
2020,50819,SK,23
2020,50835,SK,26
2020,50840,SK,19
2020,50848,SK,19
2020,50854,SK,23
2020,50859,SK,19
2020,50868,SK,24
2020,50900,NC,19
2020,50901,NC,19
2020,50912,NC,30
2020,50923,NC,29
2020,50992,NC,19
2020,50995,NC,20
2020,50996,NC,19
2020,60100,HH,32
2020,60140,HH,33
2020,60146,SS,29
2020,60181,LG,32
2020,60263,NC,30
2020,60264,WO,29
2020,60288,SS,29
2020,60336,WO,29
2020,60337,LG,29
2020,60339,NC,29
2020,60343,HH,33
2020,60523,LT,33
2020,60558,KT,29
2020,60559,LT,31
2020,60566,NC,31
2020,60634,HT,29
2020,60757,HH,29
2020,60768,SK,30
2020,60841,SK,29
2020,60845,LG,33
2020,61101,LG,28
2020,61102,LG,28
2020,61145,LG,28
2020,61156,HH,28
2020,61186,LG,32
2020,61197,SS,32
2020,61204,LT,32
2020,61208,HH,32
2020,61214,HH,28
2020,61268,WO,28
2020,61295,NC,28
2020,61353,SK,31
2020,61365,SS,32
2020,61404,SS,32
2020,61456,WO,28
2020,61457,SS,32
2020,61554,HH,31
2020,61565,LT,29
2020,61566,LT,28
2020,61643,OB,28
2020,61700,HH,28
2020,61743,SK,28
2020,61869,SK,28
2020,61895,SK,28
2020,61962,WO,32
2020,62025,NC,31
2020,62056,SK,32
2020,62146,LG,31
2020,62160,LT,26
2020,62234,HT,26
2020,62242,OB,31
2020,62244,OB,30
2020,62263,HT,27
2020,62265,HT,31
2020,62294,OB,27
2020,62353,WO,31
2020,62356,WO,27
2020,62360,WO,28
2020,62363,WO,27
2020,62404,SS,27
2020,62409,SS,31
2020,62415,SS,30
2020,62499,SS,27
2020,62528,LT,27
2020,62537,NC,30
2020,62556,LT,31
2020,62558,LT,26
2020,62595,LT,32
2020,62611,HH,31
2020,62648,HT,27
2020,62655,NC,31
2020,62700,HH,26
2020,62754,HT,27
2020,62797,HH,31
2020,62802,KT,28
2020,62864,HT,31
2020,62869,SK,31
2020,62884,SK,26
2020,62893,HT,31
2020,62895,SK,31
2020,62907,NC,27
2020,62908,HT,27
2020,62920,SS,31
2020,62925,NC,27
2020,62931,NC,31
2020,62934,NC,27
2020,62937,WO,31
2020,62947,NC,31
2020,62951,OB,26
2020,63103,LG,31
2020,63104,KT,30
2020,63145,LG,26
2020,63202,OB,26
2020,63248,OB,25
2020,63257,OB,26
2020,63260,HT,26
2020,63292,OB,25
2020,63342,WO,26
2020,63348,WO,31
2020,63435,SS,26
2020,63440,SK,31
2020,63448,KT,27
2020,63450,SK,26
2020,63464,HH,26
2020,63492,SS,26
2020,63512,LT,26
2020,63543,LT,30
2020,63559,OB,30
2020,63628,HT,31
2020,63634,SK,30
2020,63636,HT,30
2020,63638,HT,28
2020,63700,HH,26
2020,63703,HH,26
2020,63704,HH,30
2020,63722,HT,26
2020,63765,HH,26
2020,63791,HH,31
2020,63894,SK,26
2020,63895,LT,26
2020,63903,NC,26
2020,63905,LG,26
2020,63913,LG,30
2020,63920,NC,29
2020,63950,NC,25
2020,63959,NC,30
2020,63961,HH,26
2020,63963,NC,30
2020,63991,NC,30
2020,64004,KT,25
2020,64006,KT,25
2020,64007,KT,29
2020,64011,KT,28
2020,64012,KT,29
2020,64014,KT,30
2020,64021,LT,25
2020,64029,KT,25
2020,64041,KT,25
2020,64047,KT,26
2020,64051,WO,29
2020,64086,OB,30
2020,64100,LG,25
2020,64101,LG,26
2020,64115,LG,25
2020,64164,LG,25
2020,64166,KT,25
2020,64198,OB,25
2020,64213,OB,29
2020,64260,SK,25
2020,64266,SS,28
2020,64300,WO,25
2020,64340,WO,25
2020,64346,WO,25
2020,64407,SS,25
2020,64410,SS,30
2020,64464,SS,25
2020,64468,SS,24
2020,64469,SS,26
2020,64493,SS,29
2020,64498,SS,25
2020,64499,SS,29
2020,64501,LT,25
2020,64504,LT,28
2020,64554,HH,28
2020,64560,HT,29
2020,64565,LT,29
2020,64596,LT,26
2020,64602,HT,29
2020,64615,HT,25
2020,64646,HT,25
2020,64657,WO,29
2020,64697,HT,24
2020,64704,HH,25
2020,64717,LT,26
2020,64718,LT,28
2020,64759,HH,28
2020,64760,HH,25
2020,64768,SK,25
2020,64793,SS,29
2020,64805,OB,25
2020,64861,SK,25
2020,64868,KT,31
2020,64890,SK,25
2020,64893,SK,28
2020,64895,LG,25
2020,64906,KT,28
2020,64907,KT,30
2020,64984,NC,25
2020,64995,NC,25
2020,65040,KT,24
2020,65042,NC,27
2020,65048,KT,28
2020,65057,KT,28
2020,65058,KT,24
2020,65060,KT,25
2020,65062,KT,30
2020,65109,LG,25
2020,65117,LG,24
2020,65132,LG,24
2020,65136,LG,29
2020,65207,LG,24
2020,65241,OB,25
2020,65304,WO,27
2020,65320,WO,23
2020,65343,SK,24
2020,65348,WO,24
2020,65362,WO,24
2020,65398,WO,29
2020,65399,WO,30
2020,65411,SK,24
2020,65464,HT,24
2020,65496,SS,24
2020,65503,HH,24
2020,65506,LT,28
2020,65509,WO,24
2020,65513,LT,28
2020,65514,LT,24
2020,65515,LT,28
2020,65516,KT,24
2020,65586,WO,28
2020,65610,HT,24
2020,65616,HT,27
2020,65618,HT,29
2020,65639,HT,24
2020,65643,HT,28
2020,65653,HT,28
2020,65665,HT,28
2020,65696,HT,28
2020,65764,HH,25
2020,65769,HH,25
2020,65801,SK,24
2020,65827,KT,24
2020,65844,SS,24
2020,65869,SK,28
2020,65898,WO,24
2020,65905,NC,24
2020,65933,NC,23
2020,66005,KT,27
2020,66018,WO,29
2020,66039,KT,23
2020,66047,KT,23
2020,66052,SK,29
2020,66069,KT,27
2020,66108,LG,27
2020,66113,LG,28
2020,66145,LG,23
2020,66203,OB,27
2020,66291,OB,23
2020,66305,WO,26
2020,66354,WO,23
2020,66409,SS,27
2020,66451,SS,23
2020,66462,KT,27
2020,66493,SS,27
2020,66556,LT,23
2020,66557,LT,24
2020,66606,HT,23
2020,66609,HT,24
2020,66614,HT,23
2020,66630,HT,23
2020,66657,HT,23
2020,66660,HT,24
2020,66663,HT,27
2020,66702,HH,24
2020,66706,HH,27
2020,66707,HH,23
2020,66749,LT,27
2020,66801,SK,23
2020,66803,SK,24
2020,66838,SS,30
2020,66859,SK,27
2020,66917,NC,23
2020,66920,NC,23
2020,66928,NC,23
2020,66960,SK,30
2020,67008,KT,31
2020,67025,KT,30
2020,67045,KT,22
2020,67048,KT,23
2020,67092,KT,25
2020,67116,LG,22
2020,67119,LG,22
2020,67207,OB,22
2020,67246,OB,27
2020,67259,OB,22
2020,67263,OB,26
2020,67265,OB,22
2020,67266,OB,22
2020,67304,WO,21
2020,67313,WO,32
2020,67341,WO,22
2020,67365,WO,22
2020,67391,WO,22
2020,67421,SS,22
2020,67443,SS,23
2020,67467,SS,22
2020,67504,LT,22
2020,67539,LT,22
2020,67588,LT,21
2020,67591,LT,26
2020,67603,WO,21
2020,67644,HT,26
2020,67646,HT,26
2020,67703,HH,26
2020,67737,HH,28
2020,67828,WO,26
2020,67863,SK,22
2020,67872,SK,35
2020,67954,NC,22
2020,67956,NC,22
2020,67962,NC,21
2020,68043,KT,21
2020,68050,KT,21
2020,68106,LG,21
2020,68135,LG,31
2020,68200,OB,21
2020,68204,OB,21
2020,68211,OB,25
2020,68249,OB,21
2020,68269,OB,22
2020,68302,WO,21
2020,68305,WO,23
2020,68341,WO,21
2020,68346,WO,22
2020,68362,LT,21
2020,68403,SS,21
2020,68407,SS,21
2020,68415,SS,21
2020,68419,SS,25
2020,68453,SS,21
2020,68463,SS,21
2020,68466,SS,25
2020,68501,LT,21
2020,68518,LT,21
2020,68525,LT,21
2020,68529,LT,22
2020,68592,LT,21
2020,68616,HT,22
2020,68639,HT,21
2020,68646,HT,21
2020,68701,HH,20
2020,68703,HH,21
2020,68730,HH,31
2020,68743,HH,20
2020,68830,SK,21
2020,68868,SK,21
2020,68869,SK,21
2020,68900,NC,20
2020,68902,NC,21
2020,68904,NC,20
2020,68910,NC,25
2020,68912,NC,21
2020,69032,KT,30
2020,69035,KT,20
2020,69041,KT,19
2020,69045,OB,28
2020,69054,KT,25
2020,69055,KT,24
2020,69056,KT,20
2020,69068,KT,20
2020,69098,KT,24
2020,69100,LG,23
2020,69103,LG,31
2020,69105,LG,20
2020,69111,LG,26
2020,69134,LG,24
2020,69159,LG,21
2020,69168,LG,20
2020,69203,OB,20
2020,69204,OB,20
2020,69205,OB,20
2020,69207,OB,24
2020,69208,OB,21
2020,69209,OB,32
2020,69238,OB,20
2020,69306,WO,24
2020,69328,WO,20
2020,69332,WO,20
2020,69343,WO,31
2020,69360,WO,21
2020,69393,WO,21
2020,69399,WO,27
2020,69403,SS,20
2020,69418,SS,20
2020,69439,SS,28
2020,69442,SS,20
2020,69446,SS,20
2020,69453,SS,30
2020,69508,LT,24
2020,69516,HT,20
2020,69517,LT,20
2020,69539,LT,20
2020,69592,LT,21
2020,69620,HT,20
2020,69636,HT,24
2020,69643,HT,20
2020,69646,HT,28
2020,69652,HT,30
2020,69702,HH,20
2020,69704,HH,21
2020,69705,HH,20
2020,69727,HH,20
2020,69737,HH,20
2020,69744,HH,30
2020,69745,HH,20
2020,69748,HH,31
2020,69762,HH,24
2020,69766,HH,20
2020,69804,SK,25
2020,69813,SK,30
2020,69825,SK,20
2020,69839,SK,20
2020,69860,SK,27
2020,69893,SK,20
2020,69940,NC,32
2020,69962,NC,20
2020,69969,NC,21
2020,69974,NC,21
2020,69992,NC,20
2020,69995,NC,24
2020,70410,HT,39
2020,71184,LG,39
2020,71564,LT,38
2020,71752,HH,38
2020,71837,SK,38
2020,71842,OB,38
2020,72133,LG,41
2020,72443,HT,37
2020,72447,OB,37
2020,72523,LT,37
2020,73113,KT,36
2020,73117,SS,35
2020,73136,HH,36
2020,73209,HT,36
2020,73211,LT,36
2020,73248,OB,39
2020,73306,NC,36
2020,73342,WO,40
2020,73738,HH,36
2020,73750,HH,36
2020,73801,LG,36
2020,74163,HH,35
2020,74206,OB,35
2020,74215,SK,35
2020,74339,KT,39
2020,74359,WO,35
2020,74454,SS,39
2020,74465,NC,35
2020,74513,OB,35
2020,74540,SS,35
2020,74729,HH,35
2020,74731,HH,35
2020,74838,SK,35
2020,74857,HH,35
2020,75125,WO,34
2020,75138,SK,38
2020,75151,SK,34
2020,75258,KT,34
2020,75334,OB,34
2020,75340,KT,34
2020,75342,KT,34
2020,75421,SS,38
2020,75566,SS,34
2020,75808,LG,38
2020,75847,SK,33
2020,75867,NC,35
2020,76100,LT,37
2020,76118,NC,33
2020,76158,HH,32
2020,76225,LT,32
2020,76232,NC,33
2020,76249,LT,33
2020,76267,OB,32
2020,76290,LG,32
2020,76313,KT,33
2020,76329,OB,37
2020,76350,SK,33
2020,76355,LT,37
2020,76368,HT,33
2020,76430,WO,32
2020,76455,LG,33
2020,76509,HH,33
2020,76540,LT,33
2020,76650,LG,34
2020,76720,NC,33
2020,76753,HH,37
2020,76757,KT,34
2020,76802,SK,33
2020,76812,SK,32
2020,76849,NC,33
2020,76858,SK,37
2020,76869,SK,33
2020,77211,OB,31
2020,77243,KT,36
2020,77248,OB,35
2020,77263,OB,32
2020,77318,HH,33
2020,77446,SS,33
2020,77463,SK,38
2020,77532,LT,32
2020,77563,KT,32
2020,77564,LG,32
2020,77591,LT,40
2020,77637,HT,32
2020,77654,KT,32
2020,77927,SS,32
2020,78122,NC,31
2020,78135,LG,31
2020,78148,LG,30
2020,78168,WO,31
2020,78217,LG,35
2020,78224,OB,32
2020,78247,HT,30
2020,78288,HH,31
2020,78352,NC,35
2020,78361,LG,31
2020,78513,LT,34
2020,78517,KT,31
2020,78536,LT,36
2020,78548,KT,30
2020,78603,HT,31
2020,78629,HT,35
2020,78643,HT,31
2020,78756,HH,31
2020,78813,NC,35
2020,78819,LG,33
2020,79109,LG,30
2020,79113,HT,30
2020,79130,SK,30
2020,79140,LG,31
2020,79150,LG,30
2020,79192,LG,30
2020,79215,OB,30
2020,79229,OB,34
2020,79231,OB,30
2020,79240,OB,30
2020,79290,OB,31
2020,79293,LT,35
2020,79334,HT,30
2020,79358,NC,30
2020,79364,HH,34
2020,79365,WO,30
2020,79402,SS,30
2020,79440,SS,30
2020,79456,WO,34
2020,79530,LG,30
2020,79545,LT,31
2020,79608,LT,30
2020,79617,LG,30
2020,79705,HH,35
2020,79764,HH,30
2020,79825,LG,34
2020,79847,SK,30
2020,99445,SS,40
