P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial,BABIP
66052,B,0,0,0,0,0,0,0,0.0,0,0.0
66409,T,1,2,1,0,0,0,0,0.0,0,0.0
67025,B,0,5,3,2,3,0,0,0.6,0,0.3333333333333333
67449,T,0,1,1,0,0,0,1,0.0,0,0.0
67450,T,0,6,0,1,1,0,0,0.16666666666666666,0,0.16666666666666666
70553,B,1,3,0,1,0,1,1,0.0,0,0.0
72466,T,0,2,0,0,1,0,0,0.5,0,0.5
73113,B,2,3,0,1,1,0,1,0.3333333333333333,0,0.5
73153,B,1,1,1,0,0,0,0,0.0,1,0.0
74215,B,1,4,2,3,2,0,2,0.5,0,1.0
74339,B,1,0,0,0,0,0,0,0.0,0,0.0
75566,T,2,3,1,1,1,0,1,0.3333333333333333,0,0.0
77462,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
78361,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
78548,B,1,1,1,0,0,0,0,0.0,0,0.0
79456,T,2,3,1,0,2,1,0,0.6666666666666666,0,0.6666666666666666
79465,T,0,5,1,2,2,0,0,0.4,0,0.4
95436,T,0,5,0,1,3,0,1,0.6,0,0.75
99810,B,0,5,1,1,1,0,1,0.2,0,0.25
61208,B,0,0,0,0,0,0,0,0.0,0,0.0
61353,T,0,4,1,1,1,0,1,0.25,0,0.3333333333333333
62234,B,0,2,0,0,1,0,0,0.5,0,0.5
62244,B,0,4,0,0,3,0,0,0.75,0,0.75
62353,T,0,1,1,0,1,0,0,1.0,0,1.0
62356,T,0,3,0,0,0,0,0,0.0,0,0.0
64300,T,0,4,0,1,1,0,0,0.25,1,0.25
66209,B,0,1,0,0,0,0,0,0.0,0,0.0
66244,B,0,4,1,0,1,0,2,0.25,0,0.5
67341,T,0,5,0,0,1,0,1,0.2,0,0.25
73342,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74206,B,0,4,1,5,2,0,1,0.5,0,0.5
75334,B,1,1,1,1,1,0,0,1.0,0,1.0
76267,B,0,4,0,0,1,0,0,0.25,0,0.25
77248,B,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
77463,T,0,3,0,0,1,0,2,0.3333333333333333,0,1.0
77564,T,0,4,1,0,1,0,0,0.25,0,0.25
78168,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
78224,B,0,4,2,1,2,0,0,0.5,0,0.5
79215,B,0,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
79240,B,0,1,0,1,1,0,0,1.0,0,1.0
79290,B,0,5,1,0,0,0,1,0.0,0,0.0
79334,T,0,1,0,0,0,0,1,0.0,0,0.0
79365,T,0,4,0,2,2,0,2,0.5,0,1.0
61353,B,0,4,0,0,0,0,1,0.0,0,0.0
62353,B,0,1,1,1,1,0,0,1.0,0,0.0
62356,B,0,2,0,0,0,0,0,0.0,0,0.0
62864,T,0,3,0,0,1,0,2,0.3333333333333333,1,1.0
62893,T,0,0,0,0,0,0,0,0.0,0,0.0
63636,T,0,0,0,0,0,0,0,0.0,0,0.0
63722,T,0,0,0,0,0,0,0,0.0,0,0.0
64300,B,0,5,0,0,0,0,0,0.0,0,0.0
65357,B,1,0,0,0,0,0,0,0.0,1,0.0
65653,T,0,1,1,0,0,0,1,0.0,0,0.0
67341,B,1,4,1,0,2,0,1,0.5,0,0.6666666666666666
67650,T,1,4,2,1,2,0,1,0.5,0,0.5
70410,T,1,4,0,0,1,0,0,0.25,0,0.25
70756,T,0,4,1,2,1,0,1,0.25,0,0.0
72443,T,0,5,0,0,1,0,1,0.2,0,0.25
73342,B,0,3,0,0,0,0,1,0.0,0,0.0
73606,T,0,1,0,0,1,0,0,1.0,0,1.0
76849,T,1,4,0,0,1,0,0,0.25,1,0.25
77463,B,1,4,0,2,1,0,2,0.25,0,0.5
77564,B,1,3,0,0,0,0,3,0.0,0,0.0
78168,B,1,4,1,0,1,0,0,0.25,0,0.25
78603,T,0,4,0,0,0,0,0,0.0,0,0.0
78629,T,0,5,0,1,1,0,1,0.2,1,0.25
79300,B,0,0,0,0,0,0,0,0.0,0,0.0
79334,B,0,1,0,0,0,0,0,0.0,0,0.0
79365,B,1,3,0,0,0,0,1,0.0,0,0.0
79608,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
60100,B,1,3,0,0,0,0,1,0.0,0,0.0
60558,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
61102,B,1,2,0,1,1,0,0,0.5,0,0.5
61114,B,0,0,0,0,0,0,0,0.0,0,0.0
63077,B,0,0,0,0,0,0,0,0.0,0,0.0
63123,B,0,4,0,0,1,0,0,0.25,0,0.25
63450,T,0,2,1,0,1,0,0,0.5,0,0.5
64006,T,0,0,0,0,0,0,0,0.0,0,0.0
64153,B,0,4,1,0,2,0,0,0.5,0,0.5
65115,B,0,0,0,0,0,0,0,0.0,0,0.0
67025,T,0,4,0,0,0,0,1,0.0,0,0.0
70553,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
72133,B,1,3,0,0,1,0,1,0.3333333333333333,1,0.5
73113,T,1,1,0,0,0,0,0,0.0,0,0.0
73153,T,1,2,0,0,0,1,1,0.0,0,0.0
74215,T,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
74339,T,0,4,0,0,0,0,0,0.0,0,0.0
78135,B,0,4,0,0,0,0,0,0.0,0,0.0
78361,T,0,1,0,0,0,0,1,0.0,0,0.0
78548,T,0,4,0,1,1,0,0,0.25,0,0.25
79109,B,0,3,0,0,0,0,1,0.0,0,0.0
79150,B,0,0,0,0,0,0,0,0.0,0,0.0
79192,B,0,4,1,1,1,0,0,0.25,0,0.25
99606,B,0,4,1,1,2,0,0,0.5,0,0.5
99810,T,0,4,0,0,1,0,0,0.25,0,0.25
60566,T,0,1,1,0,0,0,0,0.0,0,0.0
62700,B,0,4,1,0,1,0,2,0.25,0,0.5
62797,B,0,4,1,1,2,0,1,0.5,0,0.6666666666666666
62907,T,0,5,2,1,3,0,0,0.6,0,0.6
62934,T,0,1,1,0,1,0,0,1.0,0,1.0
62947,T,1,4,0,1,1,0,1,0.25,0,0.3333333333333333
63963,T,1,4,1,2,1,0,2,0.25,0,0.0
66716,B,0,1,0,0,0,0,0,0.0,0,0.0
66740,B,0,4,1,0,1,0,0,0.25,0,0.25
67935,T,0,5,1,2,2,0,1,0.4,0,0.3333333333333333
71347,B,1,3,0,0,0,0,1,0.0,0,0.0
71752,B,0,4,0,0,1,0,2,0.25,0,0.5
73213,T,0,5,0,0,3,0,1,0.6,0,0.75
73339,T,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
74163,B,0,5,1,0,1,0,0,0.2,0,0.2
74729,B,1,0,0,0,0,0,0,0.0,0,0.0
75808,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
76753,B,0,1,0,0,0,0,0,0.0,0,0.0
77243,B,0,1,0,0,0,0,0,0.0,0,0.0
77464,B,0,2,0,1,2,0,0,1.0,0,1.0
78122,T,0,5,0,0,0,0,0,0.0,0,0.0
78288,B,1,1,0,0,0,0,0,0.0,0,0.0
78813,T,0,5,0,0,0,0,0,0.0,0,0.0
94629,T,1,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
61208,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
61869,B,0,1,0,0,0,0,0,0.0,0,0.0
62234,T,0,1,1,1,1,0,0,1.0,0,1.0
62244,T,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
62802,B,0,0,1,0,0,0,0,0.0,0,0.0
62895,B,0,4,0,0,0,0,1,0.0,0,0.0
63257,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
63704,B,0,1,0,0,0,0,1,0.0,0,0.0
64868,B,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
66209,T,0,1,0,0,0,0,0,0.0,0,0.0
66244,T,0,4,1,2,1,0,0,0.25,0,0.0
66838,B,1,3,1,0,0,0,0,0.0,0,0.0
71184,B,0,2,0,0,0,0,0,0.0,0,0.0
73209,B,2,2,0,0,0,1,0,0.0,0,0.0
74206,T,1,3,1,0,0,0,0,0.0,0,0.0
74846,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
75151,B,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
75334,T,0,4,0,1,1,0,1,0.25,1,0.3333333333333333
75847,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
76267,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
76802,B,0,4,1,2,1,0,0,0.25,0,0.25
76812,B,0,0,0,0,0,0,0,0.0,0,0.0
77248,T,0,0,0,0,0,0,0,0.0,1,0.0
78224,T,0,4,1,0,2,0,0,0.5,0,0.5
79215,T,0,1,0,0,0,0,0,0.0,0,0.0
79240,T,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
61104,T,1,2,1,0,0,0,1,0.0,0,0.0
61463,T,0,3,0,0,0,0,2,0.0,0,0.0
62404,T,1,3,0,2,2,0,1,0.6666666666666666,0,1.0
62415,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
62556,B,1,3,1,0,1,0,0,0.3333333333333333,1,0.3333333333333333
66409,T,1,2,0,0,0,1,2,0.0,0,0.0
66508,B,0,0,0,0,0,0,0,0.0,0,0.0
67450,T,0,4,0,0,0,0,1,0.0,0,0.0
67598,B,0,4,0,0,0,0,2,0.0,0,0.0
71552,B,1,3,0,0,0,0,1,0.0,0,0.0
71564,B,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
72546,B,1,3,1,1,1,1,0,0.3333333333333333,1,0.25
74540,B,2,2,0,0,1,0,1,0.5,0,1.0
75566,T,0,3,0,0,0,0,0,0.0,0,0.0
76509,B,0,4,1,0,1,0,0,0.25,0,0.25
77532,B,0,4,1,2,1,0,2,0.25,0,0.0
78513,B,1,3,0,1,1,1,2,0.3333333333333333,0,0.5
79456,T,0,3,0,0,0,0,0,0.0,0,0.0
79465,T,0,3,0,0,0,0,0,0.0,0,0.0
95436,T,0,1,0,0,0,0,0,0.0,0,0.0
61353,B,0,3,0,0,0,0,1,0.0,0,0.0
62353,B,0,3,0,0,0,0,1,0.0,0,0.0
62356,B,0,1,0,0,0,0,0,0.0,0,0.0
62864,T,1,1,0,0,0,0,0,0.0,0,0.0
62893,T,0,0,0,0,0,0,0,0.0,0,0.0
63636,T,0,0,0,0,0,0,0,0.0,0,0.0
63722,T,0,0,0,0,0,0,0,0.0,0,0.0
64300,B,2,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
65357,B,0,1,1,0,1,0,0,1.0,0,1.0
65898,B,0,2,0,0,0,0,0,0.0,0,0.0
66354,B,0,3,0,0,1,0,2,0.3333333333333333,0,1.0
66606,T,0,2,0,0,0,0,0,0.0,0,0.0
67341,B,2,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
67650,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
70410,T,0,1,0,0,1,0,0,1.0,0,1.0
70756,T,0,4,0,0,0,0,2,0.0,0,0.0
72443,T,0,4,0,1,2,0,2,0.5,0,1.0
73342,B,1,1,0,0,0,0,0,0.0,0,0.0
73606,T,0,3,0,0,0,0,1,0.0,0,0.0
76849,T,0,5,1,1,1,0,1,0.2,0,0.0
77463,B,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
77564,B,1,4,1,1,1,0,0,0.25,0,0.25
78168,B,2,3,0,1,1,0,1,0.3333333333333333,0,0.5
78603,T,1,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
78629,T,0,4,0,0,0,0,1,0.0,0,0.0
79334,B,1,1,0,0,0,0,0,0.0,0,0.0
79365,B,0,2,0,1,1,0,1,0.5,0,1.0
79608,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
60343,T,0,4,0,1,1,0,0,0.25,0,0.25
60558,T,0,2,0,0,0,0,0,0.0,0,0.0
61102,B,0,4,1,2,2,0,1,0.5,0,0.6666666666666666
61114,B,0,1,0,0,1,0,0,1.0,0,1.0
61186,B,0,3,0,0,0,0,0,0.0,0,0.0
63077,B,0,0,0,0,0,0,0,0.0,0,0.0
63123,B,1,3,1,1,0,1,0,0.0,0,0.0
63450,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
64006,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
64153,B,0,4,1,0,0,0,0,0.0,0,0.0
65115,B,0,4,0,1,2,0,0,0.5,0,0.5
67025,T,0,4,1,1,1,0,1,0.25,0,0.0
70553,T,0,1,0,0,0,0,0,0.0,0,0.0
72133,B,0,4,0,0,0,0,1,0.0,0,0.0
73113,T,1,3,0,0,0,0,0,0.0,0,0.0
73153,T,0,0,0,0,0,0,0,0.0,0,0.0
74215,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74339,T,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
77462,T,0,0,0,0,0,0,0,0.0,0,0.0
78135,B,0,1,0,0,0,0,0,0.0,0,0.0
78361,T,0,2,0,0,0,0,0,0.0,0,0.0
78548,T,0,1,0,0,0,0,0,0.0,0,0.0
79109,B,0,4,0,0,2,0,1,0.5,1,0.6666666666666666
79192,B,2,2,1,0,1,0,0,0.5,0,0.5
99606,B,1,2,0,0,0,1,0,0.0,0,0.0
99810,T,0,1,0,0,0,0,0,0.0,0,0.0
60566,T,0,1,0,0,0,0,0,0.0,0,0.0
62016,T,0,1,0,0,0,0,1,0.0,0,0.0
62700,B,0,5,0,0,0,0,3,0.0,0,0.0
62768,B,0,3,1,1,1,0,0,0.3333333333333333,0,0.0
62797,B,0,4,0,0,1,0,0,0.25,0,0.25
62907,T,0,6,2,1,4,0,0,0.6666666666666666,0,0.6666666666666666
62925,T,1,0,0,0,0,0,0,0.0,0,0.0
62934,T,0,2,1,0,1,0,0,0.5,0,0.5
62947,T,1,5,3,0,2,0,1,0.4,1,0.5
62966,T,0,0,0,0,0,0,0,0.0,0,0.0
63963,T,1,4,0,3,3,0,0,0.75,0,0.75
64944,T,0,0,0,0,0,0,0,0.0,0,0.0
66716,B,0,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
66740,B,0,5,1,3,2,0,2,0.4,0,0.5
67935,T,1,5,2,4,3,0,1,0.6,1,0.75
71347,B,0,1,0,0,0,0,1,0.0,0,0.0
71752,B,1,3,0,2,2,0,0,0.6666666666666666,0,0.6666666666666666
73213,T,1,4,0,0,1,1,0,0.25,0,0.25
73306,T,0,2,1,1,2,0,0,1.0,0,1.0
73339,T,0,4,0,0,0,0,0,0.0,0,0.0
74163,B,0,5,1,0,1,0,1,0.2,0,0.25
74358,T,0,0,0,0,0,0,0,0.0,0,0.0
74729,B,0,1,1,2,1,0,0,1.0,0,0.0
75808,B,2,3,3,1,2,0,0,0.6666666666666666,0,0.6666666666666666
76753,B,0,1,0,0,0,0,0,0.0,0,0.0
77243,B,0,3,0,0,0,0,0,0.0,0,0.0
78122,T,0,5,1,0,1,0,1,0.2,0,0.25
78288,B,0,1,1,0,1,0,0,1.0,0,1.0
78813,T,1,3,2,1,1,0,0,0.3333333333333333,2,0.0
79358,T,0,0,0,0,0,0,0,0.0,0,0.0
94629,T,2,3,1,1,1,0,2,0.3333333333333333,0,0.0
61208,T,3,2,2,0,0,0,0,0.0,0,0.0
61869,B,0,0,0,0,0,0,0,0.0,0,0.0
62234,T,1,1,0,0,0,0,1,0.0,0,0.0
62244,T,1,2,0,0,0,0,1,0.0,0,0.0
62802,B,0,0,1,0,0,0,0,0.0,0,0.0
62895,B,2,2,1,0,0,0,1,0.0,0,0.0
63257,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
63704,B,1,4,2,0,1,0,3,0.25,1,1.0
64868,B,0,5,1,0,1,0,0,0.2,0,0.2
65269,T,0,2,0,2,2,0,0,1.0,0,1.0
66207,T,0,0,0,0,0,0,0,0.0,0,0.0
66209,T,1,0,1,0,0,0,0,0.0,0,0.0
66244,T,0,4,0,0,0,0,2,0.0,0,0.0
67202,T,0,2,0,0,0,0,2,0.0,0,0.0
71184,B,0,0,0,0,0,0,0,0.0,0,0.0
72860,B,0,4,0,0,0,0,0,0.0,0,0.0
73209,B,0,4,2,0,2,0,0,0.5,0,0.5
74206,T,1,2,0,0,0,0,0,0.0,0,0.0
75151,B,0,4,2,4,2,0,0,0.5,0,0.0
75334,T,1,4,2,4,3,1,0,0.75,0,0.6
75847,B,0,4,1,2,4,0,0,1.0,0,1.0
76267,T,0,5,2,0,2,0,1,0.4,0,0.5
76802,B,2,2,0,0,1,1,0,0.5,1,0.5
76812,B,1,3,2,5,2,1,0,0.6666666666666666,0,0.0
78224,T,1,3,1,2,1,0,0,0.3333333333333333,0,0.0
79215,T,0,1,0,0,0,0,1,0.0,0,0.0
79240,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
61104,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
62404,T,0,4,1,2,1,0,2,0.25,0,0.0
62415,T,1,4,0,0,0,0,1,0.0,0,0.0
62556,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
64610,T,0,0,0,0,0,0,0,0.0,0,0.0
66508,B,0,0,0,0,0,0,0,0.0,0,0.0
67449,T,0,0,0,0,0,0,0,0.0,0,0.0
67450,T,0,4,1,1,2,0,0,0.5,0,0.3333333333333333
67598,B,0,4,0,0,1,0,0,0.25,0,0.25
71432,T,0,4,1,0,2,0,0,0.5,0,0.5
71552,B,1,2,0,0,0,0,1,0.0,0,0.0
71564,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
71565,B,0,1,0,0,0,0,1,0.0,0,0.0
72466,T,1,3,0,0,0,0,1,0.0,0,0.0
72546,B,1,3,0,0,0,0,1,0.0,0,0.0
74540,B,1,3,0,0,0,0,1,0.0,0,0.0
75566,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
76509,B,0,4,0,0,2,0,2,0.5,0,1.0
77532,B,1,4,0,0,2,0,1,0.5,1,0.6666666666666666
78513,B,0,5,0,0,1,0,1,0.2,0,0.25
79456,T,0,4,0,0,0,0,0,0.0,0,0.0
95436,T,1,3,0,0,0,0,0,0.0,0,0.0
61353,B,0,5,0,0,0,0,2,0.0,0,0.0
62353,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
62356,B,0,0,0,0,0,0,0,0.0,0,0.0
62864,T,0,1,0,1,1,0,0,1.0,1,1.0
63722,T,0,3,0,0,0,0,2,0.0,0,0.0
64300,B,3,2,1,3,1,1,0,0.5,0,0.0
65357,B,1,0,0,0,0,0,0,0.0,0,0.0
65653,T,0,0,0,0,0,0,0,0.0,0,0.0
67341,B,2,4,2,0,3,0,0,0.75,0,0.75
67650,T,0,5,0,2,1,0,2,0.2,0,0.3333333333333333
70410,T,0,5,3,1,4,0,1,0.8,0,1.0
70756,T,0,5,0,0,2,0,2,0.4,0,0.6666666666666666
72443,T,0,5,0,3,4,0,0,0.8,0,0.8
73342,B,0,2,0,0,0,0,1,0.0,0,0.0
73606,T,0,1,0,0,0,0,1,0.0,0,0.0
76849,T,1,5,3,0,2,0,0,0.4,0,0.4
77463,B,1,4,1,4,2,0,2,0.5,0,1.0
77564,B,0,4,0,0,0,0,0,0.0,0,0.0
78168,B,2,3,2,0,2,1,0,0.6666666666666666,0,0.6666666666666666
78603,T,1,4,1,0,1,0,0,0.25,0,0.25
78629,T,2,3,0,1,0,1,0,0.0,0,0.0
79300,B,0,0,0,0,0,0,0,0.0,0,0.0
79334,B,3,2,1,0,0,0,1,0.0,0,0.0
79365,B,0,5,0,0,2,0,1,0.4,0,0.5
79608,T,0,5,1,0,2,0,1,0.4,0,0.5
60100,B,0,5,1,4,4,0,1,0.8,0,1.0
60343,T,0,1,0,0,0,0,0,0.0,0,0.0
60558,T,0,5,1,0,1,0,0,0.2,0,0.2
61102,B,1,2,1,0,0,0,0,0.0,0,0.0
61114,B,0,5,0,2,2,0,1,0.4,0,0.5
61186,B,0,2,0,2,2,0,0,1.0,0,1.0
63077,B,0,0,1,0,0,0,0,0.0,0,0.0
63123,B,0,5,1,0,1,0,1,0.2,0,0.25
63450,T,3,2,4,0,2,0,0,1.0,1,1.0
64153,B,0,5,1,0,2,0,2,0.4,0,0.6666666666666666
65115,B,0,0,0,0,0,0,0,0.0,0,0.0
67025,T,0,5,1,1,3,0,1,0.6,0,0.75
71842,B,0,2,0,0,0,0,0,0.0,0,0.0
72133,B,0,5,2,1,4,0,0,0.8,0,0.8
73113,T,1,4,0,1,0,0,2,0.0,0,0.0
73153,T,1,4,2,1,2,0,1,0.5,1,0.6666666666666666
74215,T,1,4,1,4,1,0,1,0.25,0,0.3333333333333333
74339,T,2,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
78135,B,2,3,1,0,0,1,0,0.0,0,0.0
78548,T,0,4,0,0,0,0,1,0.0,0,0.0
79109,B,2,2,1,0,1,0,0,0.5,0,0.5
79192,B,0,3,1,1,0,0,0,0.0,0,0.0
99810,T,1,4,0,1,0,0,1,0.0,0,0.0
60566,T,1,4,0,0,2,0,0,0.5,0,0.5
62016,T,0,1,1,0,0,0,0,0.0,0,0.0
62768,B,0,3,0,0,0,0,3,0.0,0,0.0
62797,B,0,4,0,0,0,0,1,0.0,0,0.0
62934,T,1,2,0,0,1,0,0,0.5,1,0.5
62947,T,0,5,2,0,1,0,1,0.2,0,0.25
63963,T,0,5,2,3,3,0,0,0.6,0,0.3333333333333333
64944,T,1,3,0,0,0,1,1,0.0,0,0.0
66716,B,0,4,0,0,1,0,2,0.25,0,0.5
66740,B,1,3,0,0,0,0,0,0.0,0,0.0
67935,T,0,5,1,0,1,0,2,0.2,0,0.3333333333333333
71347,B,0,1,0,0,0,0,0,0.0,0,0.0
71752,B,0,4,1,1,1,0,1,0.25,0,0.0
73213,T,0,0,0,0,0,0,0,0.0,0,0.0
73306,T,0,5,0,0,2,0,2,0.4,0,0.6666666666666666
73339,T,0,2,0,0,0,0,1,0.0,0,0.0
74163,B,1,4,1,1,1,0,0,0.25,0,0.25
74358,T,1,0,0,0,0,0,0,0.0,0,0.0
74729,B,0,1,1,1,1,0,0,1.0,0,0.0
75808,B,0,4,0,1,1,0,0,0.25,1,0.25
76753,B,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
77464,B,0,0,0,0,0,0,0,0.0,0,0.0
78288,B,1,2,1,0,1,0,0,0.5,0,0.5
78813,T,1,3,1,3,1,0,0,0.3333333333333333,0,0.0
94629,T,0,4,0,0,1,0,0,0.25,0,0.25
61208,T,2,3,2,1,1,2,0,0.3333333333333333,0,0.25
61869,B,0,2,0,0,0,0,1,0.0,0,0.0
62234,T,0,0,1,0,0,0,0,0.0,0,0.0
62244,T,0,4,1,0,1,0,0,0.25,0,0.25
62895,B,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
63257,T,0,2,0,0,1,0,1,0.5,0,1.0
64868,B,1,2,1,0,0,0,1,0.0,0,0.0
66207,T,0,0,0,0,0,0,0,0.0,0,0.0
66209,T,0,2,2,1,1,0,1,0.5,0,1.0
66244,T,0,5,1,3,1,0,1,0.2,0,0.25
66838,B,0,4,0,0,0,0,2,0.0,0,0.0
71184,B,0,1,0,0,0,0,0,0.0,0,0.0
72860,B,1,3,0,0,2,0,0,0.6666666666666666,0,0.6666666666666666
73209,B,0,4,0,1,2,0,1,0.5,0,0.6666666666666666
74206,T,0,5,0,0,0,0,3,0.0,0,0.0
74846,B,0,1,0,0,1,0,0,1.0,0,1.0
75151,B,1,3,0,0,0,0,0,0.0,0,0.0
75334,T,1,4,1,1,1,0,0,0.25,0,0.25
75847,B,0,3,1,1,1,0,1,0.3333333333333333,0,0.0
76267,T,2,3,2,2,1,0,1,0.3333333333333333,0,0.5
76802,B,1,3,0,0,0,0,0,0.0,0,0.0
76812,B,0,3,0,0,0,0,2,0.0,0,0.0
78224,T,0,5,3,5,3,0,1,0.6,0,0.5
79215,T,0,0,0,0,0,0,0,0.0,0,0.0
79240,T,0,4,1,1,1,0,0,0.25,0,0.25
61104,T,0,4,0,0,1,0,2,0.25,0,0.5
61204,B,0,0,0,0,0,0,0,0.0,1,0.0
62404,T,1,5,0,0,0,0,3,0.0,0,0.0
62415,T,0,6,1,0,0,0,1,0.0,1,0.0
62556,B,1,4,0,1,2,1,1,0.5,0,0.5
62559,B,0,1,0,0,0,0,1,0.0,0,0.0
64610,T,0,1,0,0,0,0,0,0.0,0,0.0
66409,T,0,0,0,0,0,0,0,0.0,0,0.0
66508,B,0,1,0,0,0,0,0,0.0,0,0.0
67449,T,1,1,0,0,0,0,1,0.0,0,0.0
67450,T,1,5,2,0,1,0,1,0.2,0,0.25
67598,B,0,6,0,0,1,0,2,0.16666666666666666,0,0.25
71432,T,0,1,0,0,1,0,0,1.0,0,1.0
71552,B,0,1,0,0,0,0,1,0.0,0,0.0
71564,B,1,5,0,1,0,0,2,0.0,0,0.0
71565,B,1,2,1,0,1,0,0,0.5,0,0.5
72466,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
72546,B,1,4,0,1,1,1,1,0.25,0,0.3333333333333333
74540,B,1,5,1,1,1,0,0,0.2,0,0.2
75566,T,1,4,0,3,2,0,0,0.5,0,0.5
76509,B,2,4,0,0,0,0,1,0.0,0,0.0
77532,B,1,5,2,0,2,0,2,0.4,0,0.6666666666666666
78513,B,2,4,0,0,1,0,0,0.25,0,0.25
79456,T,1,4,0,0,0,1,0,0.0,0,0.0
79465,T,0,4,0,0,0,0,2,0.0,0,0.0
95436,T,1,4,1,0,1,0,0,0.25,0,0.25
61208,B,0,5,0,1,0,0,1,0.0,0,0.0
61700,T,0,0,0,0,0,0,0,0.0,0,0.0
62244,B,2,2,1,1,1,2,0,0.5,0,0.5
62768,T,1,4,1,1,2,0,1,0.5,0,0.5
62797,T,2,2,1,0,0,0,0,0.0,0,0.0
66209,B,0,0,0,0,0,0,0,0.0,0,0.0
66244,B,1,3,0,0,0,0,2,0.0,0,0.0
66716,T,0,4,0,0,0,0,1,0.0,0,0.0
66740,T,1,3,1,0,2,0,1,0.6666666666666666,1,1.0
71347,T,0,0,0,0,0,0,0,0.0,0,0.0
71752,T,0,5,0,0,0,0,0,0.0,0,0.0
74163,T,0,0,0,0,0,0,0,0.0,0,0.0
74206,B,0,4,2,0,2,0,1,0.5,0,0.6666666666666666
74729,T,1,3,2,2,2,0,1,0.6666666666666666,1,1.0
75334,B,0,4,1,2,2,0,0,0.5,0,0.3333333333333333
75808,T,0,5,0,0,0,0,2,0.0,0,0.0
76267,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
76753,T,0,4,1,2,1,0,1,0.25,0,0.0
77248,B,0,1,0,0,0,0,0,0.0,0,0.0
78224,B,0,4,2,1,2,0,0,0.5,0,0.3333333333333333
78288,T,0,4,0,1,2,0,0,0.5,0,0.5
79215,B,1,3,1,2,2,1,0,0.6666666666666666,0,0.3333333333333333
79240,B,1,3,2,0,1,0,0,0.3333333333333333,0,0.3333333333333333
60343,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
60558,T,0,3,0,0,1,0,0,0.3333333333333333,1,0.3333333333333333
61353,B,0,4,1,0,2,0,1,0.5,0,0.6666666666666666
62353,B,1,3,0,1,1,1,0,0.3333333333333333,0,0.3333333333333333
63450,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
64300,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
65357,B,1,2,0,0,0,0,0,0.0,0,0.0
65898,B,0,0,0,0,0,0,0,0.0,0,0.0
67025,T,0,4,0,0,1,0,2,0.25,0,0.5
67341,B,1,4,1,0,1,0,0,0.25,0,0.25
