P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
73738,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
73750,B,21,1,5,0,0,0,0.0,0,0,0.0,0.2777777777777778,9.0,1.2857142857142856
73801,B,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
74857,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
75342,T,1,0,0,3,0,0,0.0,1,3,81.0,1.0,27.0,0.0
60634,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
62929,B,3,0,0,0,0,1,0.0,0,1,9.0,0.0,18.0,0.0
66643,T,20,4,6,1,0,0,0.0,0,1,1.3499999999999999,0.5,16.2,2.7
68948,B,18,3,1,1,0,0,1.0,0,0,0.0,0.14285714285714285,7.5,4.5
76118,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
76350,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,0.0,0.0
79358,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
61411,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63543,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
68400,B,20,2,8,0,0,1,1.0,2,2,2.6999999999999997,0.4444444444444444,9.45,2.7
68526,T,15,1,3,0,1,1,1.0,1,3,5.4,0.36363636363636365,12.6,1.8
72535,T,1,0,2,0,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,0.0
73211,T,2,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
77927,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
79293,T,3,1,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,9.0
61240,B,24,2,7,0,0,2,0.0,0,3,3.375,0.30434782608695654,6.75,1.125
63248,T,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
73248,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75730,B,3,2,2,2,0,0,0.0,0,3,27.0,0.6666666666666666,0.0,9.0
77211,T,21,1,5,0,0,0,0.0,0,0,0.0,0.2777777777777778,7.7142857142857135,1.2857142857142856
62056,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
62698,B,24,1,4,0,0,1,0.5,0,1,1.125,0.21052631578947367,9.0,1.125
76858,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
77829,T,18,3,6,0,0,1,0.0,0,3,4.5,0.3,3.0,3.0
78148,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
60757,B,6,3,0,0,0,2,0.0,2,5,22.5,0.0,9.0,13.5
61456,T,9,1,5,2,0,0,0.0,0,3,9.0,0.5384615384615384,9.0,3.0
64759,B,3,2,1,0,0,1,0.0,0,3,27.0,0.3333333333333333,9.0,18.0
65320,T,18,0,6,2,0,0,0.0,0,3,4.5,0.3333333333333333,6.0,0.0
67703,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
68748,B,10,4,1,2,0,3,0.0,0,7,18.9,0.2727272727272727,8.1,10.8
79764,B,5,3,2,2,1,0,0.0,0,5,27.0,0.625,10.8,10.8
60263,B,18,2,3,3,0,1,0.0,0,2,3.0,0.375,7.5,1.5
60634,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
62648,T,6,2,1,0,0,0,0.0,0,0,0.0,0.25,9.0,0.0
62754,T,15,2,2,1,0,2,0.0,0,4,7.2,0.21428571428571427,7.2,3.6
62929,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
75867,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
76757,B,3,0,1,1,0,0,0.0,0,1,9.0,0.5,9.0,0.0
60146,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
61411,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62528,T,12,3,7,0,0,0,0.5,1,4,9.0,0.4375,4.5,4.5
66451,B,6,0,2,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
68415,B,6,1,3,2,0,0,0.0,0,2,9.0,0.5555555555555556,9.0,4.5
72523,T,2,0,0,1,0,0,0.0,1,1,13.5,0.5,13.5,0.0
72535,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
73117,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
73211,T,3,0,0,1,0,1,0.5,0,1,9.0,0.5,18.0,0.0
74630,B,0,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76610,B,2,1,2,0,0,0,1.0,0,1,13.5,0.6666666666666666,13.5,13.5
77318,T,2,2,2,0,0,0,0.0,1,1,13.5,0.5,0.0,27.0
79545,T,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
99445,B,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
61214,T,2,1,1,1,0,0,0.0,0,2,27.0,0.6666666666666666,13.5,13.5
64001,B,6,0,3,0,0,0,0.0,0,1,4.5,0.42857142857142855,4.5,0.0
65062,B,3,2,3,0,0,0,0.0,1,2,18.0,0.5,0.0,9.0
66291,T,9,0,1,2,0,2,0.0,0,2,6.0,0.3,3.0,0.0
75149,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75258,B,15,3,1,0,0,1,0.0,0,1,1.8,0.07692307692307693,5.4,5.4
77263,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
78247,T,4,2,1,0,0,0,0.0,0,0,0.0,0.5,13.5,13.5
79229,T,6,2,3,0,0,2,0.0,0,7,31.5,0.3333333333333333,0.0,9.0
60140,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,20.25,0.0
60181,B,2,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
60841,T,9,4,1,1,0,0,0.0,0,3,9.0,0.2,0.0,12.0
61895,T,2,1,1,0,0,1,0.0,0,1,13.5,0.3333333333333333,0.0,13.5
62056,T,2,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,27.0
71845,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
75138,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76455,B,17,4,6,1,0,1,1.0,1,7,11.117647058823529,0.30434782608695654,1.588235294117647,6.352941176470588
76650,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
78148,B,3,0,0,0,0,0,1.0,0,0,0.0,0.0,18.0,0.0
79847,T,9,0,0,0,0,0,0.0,1,0,0.0,0.0,15.0,0.0
60768,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
61268,T,2,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,13.5
62360,T,2,1,1,0,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,13.5
62937,T,13,2,5,1,0,1,0.0,0,2,4.153846153846154,0.375,4.153846153846154,4.153846153846154
65769,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
66741,B,4,0,1,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
67603,T,4,1,1,1,0,0,1.0,1,1,6.75,0.5,6.75,6.75
68742,B,15,4,2,1,0,0,0.0,0,1,1.8,0.21428571428571427,3.6,7.2
74359,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
74857,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
64029,B,2,2,2,0,0,0,0.0,0,2,27.0,0.6666666666666666,13.5,27.0
64759,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65060,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
65331,B,15,2,4,2,0,2,0.0,0,6,10.8,0.4,9.0,3.6
65769,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
67703,T,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
68748,T,15,4,5,0,0,1,1.0,2,1,1.8,0.3333333333333333,7.2,7.2
73738,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
73801,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
75149,B,1,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
78248,B,6,1,1,0,0,0,0.0,0,0,0.0,0.2,4.5,4.5
60181,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,9.0,0.0
61456,B,3,1,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,9.0
63938,B,17,2,6,2,0,2,1.0,0,5,7.941176470588235,0.38095238095238093,4.764705882352941,1.588235294117647
67119,T,5,0,0,1,0,0,0.0,0,0,0.0,0.2,5.4,0.0
67603,B,4,1,1,0,0,0,0.0,0,0,0.0,0.25,6.75,6.75
67828,B,0,1,3,0,0,0,0.0,1,2,0.0,0.75,0.0,0.0
68135,T,18,5,6,1,0,0,0.0,0,2,3.0,0.35,3.0,7.5
75342,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
76650,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
61214,B,3,0,2,1,0,0,0.0,0,2,18.0,0.5,0.0,0.0
63543,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,0.0,0.0
65546,T,16,3,7,1,0,0,0.0,0,5,8.4375,0.4444444444444444,10.125,5.0625
66291,B,11,2,0,0,2,0,0.0,0,1,2.4545454545454546,0.18181818181818182,4.909090909090909,2.4545454545454546
68240,B,7,4,7,1,0,0,1.0,0,7,27.0,0.6666666666666666,7.7142857142857135,11.571428571428571
72523,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
72535,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
73211,T,1,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
76329,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
77263,B,2,1,0,0,0,0,0.0,1,0,0.0,0.0,27.0,13.5
78247,B,3,1,2,1,0,0,0.0,0,2,18.0,0.75,9.0,9.0
79293,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
60339,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
61895,B,3,1,0,0,0,1,0.0,0,2,18.0,0.0,9.0,9.0
62869,B,12,3,6,1,0,0,0.0,1,2,4.5,0.4666666666666667,4.5,6.75
63936,T,2,3,2,0,0,0,0.0,0,3,40.5,0.5,0.0,40.5
68953,T,14,5,3,0,1,2,1.0,0,4,7.7142857142857135,0.25,1.9285714285714284,7.7142857142857135
75340,B,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
75867,T,4,0,0,0,0,1,0.0,0,1,6.75,0.0,13.5,0.0
76757,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76858,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
79358,T,2,2,0,0,0,1,0.0,0,1,13.5,0.0,0.0,13.5
79847,B,6,0,2,0,0,0,0.0,1,0,0.0,0.5,13.5,0.0
60146,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
66451,T,5,0,0,0,1,0,0.0,1,1,5.3999999999999995,0.3333333333333333,16.2,0.0
68400,T,16,1,6,0,0,1,0.0,0,2,3.375,0.3333333333333333,5.0625,1.6875
75620,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
77637,B,21,0,9,0,0,0,1.0,1,3,3.857142857142857,0.375,7.7142857142857135,0.0
77927,T,1,3,1,1,0,0,0.0,0,3,81.0,1.0,27.0,81.0
95657,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
60768,T,5,0,1,1,0,0,0.0,0,1,5.3999999999999995,0.3333333333333333,5.4,0.0
61240,B,21,2,8,1,0,0,0.75,2,2,2.5714285714285716,0.5294117647058824,14.142857142857144,2.571428571428571
64759,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
65060,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65062,B,6,2,0,1,0,0,0.0,0,0,0.0,0.5,18.0,4.5
65769,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
67066,B,1,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
67703,T,2,0,0,0,0,0,1.0,1,0,0.0,0.0,27.0,0.0
73738,T,2,1,1,0,0,0,0.0,0,0,0.0,1.0,27.0,13.5
73750,T,18,1,5,1,0,1,1.0,0,1,1.5,0.3333333333333333,7.5,1.5
73801,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
74857,T,1,0,1,0,0,1,0.0,0,2,54.0,1.0,27.0,0.0
75149,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
75730,B,2,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
78248,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
60140,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,4.5,0.0
61268,B,3,1,2,0,0,0,0.0,0,1,9.0,0.4,0.0,9.0
62360,B,0,1,1,1,0,0,0.0,0,3,0.0,1.0,0.0,0.0
67119,T,2,0,1,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
67313,B,18,5,4,0,1,0,0.0,1,3,4.5,0.29411764705882354,9.0,7.5
71118,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74359,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76430,B,3,0,0,1,0,1,0.0,0,1,9.0,0.3333333333333333,9.0,0.0
76455,T,12,6,2,3,0,2,1.0,0,6,13.5,0.45454545454545453,11.25,9.0
76650,T,0,0,0,1,0,0,0.0,0,0,0.0,1.0,0.0,0.0
78148,T,4,0,1,1,0,0,0.0,0,1,6.75,0.4,6.75,0.0
63248,B,3,1,0,0,0,1,0.0,0,2,18.0,0.0,18.0,9.0
65543,B,24,1,5,2,0,0,1.0,0,2,2.25,0.2692307692307692,4.5,1.125
68526,T,21,5,4,1,0,1,1.0,1,2,2.5714285714285716,0.25,5.142857142857142,5.142857142857142
72535,T,0,0,1,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0
79293,T,1,0,1,0,0,1,0.0,0,2,54.0,0.5,0.0,0.0
79545,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60263,T,17,4,6,1,0,0,0.5,0,2,3.176470588235294,0.4117647058823529,6.352941176470588,6.352941176470588
60841,B,19,2,7,1,0,0,0.0,0,4,5.684210526315789,0.42105263157894735,8.526315789473683,1.4210526315789473
62929,T,3,0,3,0,0,0,0.0,0,0,0.0,0.6,9.0,0.0
71845,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
74838,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75867,T,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
76118,T,3,0,2,0,0,0,0.0,0,0,0.0,0.4,0.0,0.0
79358,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
65618,B,6,0,1,0,0,1,0.0,0,1,4.5,0.16666666666666666,0.0,0.0
66643,B,15,1,7,1,0,2,0.0,1,6,10.8,0.36363636363636365,1.8,0.0
67640,B,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
68415,T,20,4,3,0,0,0,0.0,0,1,1.3499999999999999,0.15789473684210525,4.05,4.05
73117,T,4,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,6.75,6.75
74630,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
76350,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
64001,B,18,1,6,4,0,0,0.0,0,5,7.5,0.45454545454545453,7.5,1.5
64759,T,4,2,0,0,0,0,0.0,1,0,0.0,0.0,6.75,13.5
65062,B,3,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,0.0
66741,T,18,3,6,2,0,1,0.0,0,6,9.0,0.5,10.5,3.0
67066,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
73801,T,2,3,1,0,0,0,1.0,0,1,13.5,0.5,0.0,27.0
75149,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
75730,B,3,0,3,0,0,0,0.0,0,1,9.0,0.6,18.0,0.0
60181,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
61101,T,21,0,4,0,0,2,0.0,0,3,3.857142857142857,0.23529411764705882,10.285714285714285,0.0
61456,B,7,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65320,B,9,1,6,2,0,1,0.0,0,7,21.0,0.6153846153846154,12.0,3.0
67828,B,11,0,2,2,0,0,0.0,0,1,2.4545454545454546,0.36363636363636365,9.818181818181818,0.0
62528,T,21,2,6,2,0,1,0.5,0,3,3.857142857142857,0.4,7.7142857142857135,1.2857142857142856
67266,B,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
72535,T,1,1,2,0,0,0,0.0,0,2,54.0,0.6666666666666666,0.0,0.0
73248,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,16.2,0.0
77318,T,2,1,3,0,0,0,0.0,0,2,27.0,1.0,27.0,13.5
79229,B,18,0,4,1,0,0,0.0,0,1,1.5,0.23809523809523808,3.0,0.0
60339,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62056,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
64594,T,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
68815,B,21,0,7,0,0,0,0.5,0,0,0.0,0.3333333333333333,5.142857142857142,0.0
68948,T,17,2,4,2,0,1,1.0,0,3,4.764705882352941,0.42857142857142855,11.117647058823529,3.176470588235294
75138,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
76757,T,3,2,2,0,0,0,0.0,0,0,0.0,0.4,0.0,18.0
60146,T,3,0,1,0,0,0,0.0,1,0,0.0,0.3333333333333333,9.0,0.0
60634,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
61411,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
62754,B,10,2,3,0,0,3,0.0,1,5,13.5,0.2727272727272727,2.7,5.4
65643,B,8,0,2,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
66451,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
76350,B,6,3,2,1,0,0,1.0,1,1,4.5,0.375,0.0,13.5
77446,T,15,4,6,0,0,0,0.0,0,2,3.6,0.3,0.0,7.2
77927,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
60768,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
65764,T,19,6,2,1,0,0,0.0,0,0,0.0,0.1875,4.263157894736842,8.526315789473683
65769,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
67703,T,3,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
68435,B,21,2,4,0,0,1,1.0,0,1,1.2857142857142858,0.25,9.0,2.571428571428571
73117,B,6,1,1,1,0,0,0.0,0,0,0.0,0.3333333333333333,4.5,4.5
74857,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
60634,B,2,0,1,0,0,0,1.0,0,1,13.5,0.5,13.5,0.0
62648,B,3,0,0,0,0,1,0.0,1,1,9.0,0.0,18.0,0.0
65060,T,3,0,1,0,1,0,0.0,0,1,9.0,0.4,0.0,0.0
67066,T,1,0,1,0,0,0,0.0,1,0,0.0,1.0,0.0,0.0
67640,B,3,2,0,0,0,0,1.0,1,0,0.0,0.0,18.0,18.0
67645,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75258,T,20,6,5,1,1,0,1.0,0,5,6.75,0.28,2.7,6.75
75620,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
95657,B,13,0,2,2,0,1,0.0,0,2,4.153846153846154,0.3076923076923077,8.307692307692308,0.0
60140,B,6,1,3,0,0,0,0.0,0,1,4.5,0.5,9.0,0.0
60181,B,3,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,0.0
62698,B,18,1,10,0,0,0,0.5,0,3,4.5,0.4,3.0,1.5
63248,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,22.5,0.0
66291,T,6,0,0,1,0,0,0.0,0,0,0.0,0.2,9.0,0.0
67119,B,6,0,1,0,0,1,0.0,0,1,4.5,0.2,4.5,0.0
67266,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
73248,T,6,2,1,0,0,0,1.0,0,0,0.0,0.14285714285714285,0.0,9.0
76650,B,1,0,2,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
77211,T,13,5,6,2,0,1,0.0,1,4,8.307692307692308,0.4,0.0,8.307692307692308
77263,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
78148,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
64021,B,9,1,2,3,0,1,0.0,0,4,12.0,0.38461538461538464,0.0,3.0
65856,T,18,0,2,2,0,0,0.0,0,2,3.0,0.3333333333333333,13.5,0.0
73211,B,18,3,3,0,0,1,0.0,0,2,3.0,0.17647058823529413,4.5,3.0
75138,T,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
79847,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
61268,T,0,0,3,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0
62360,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
62363,T,16,4,7,1,0,0,0.0,1,6,10.125,0.42105263157894735,8.4375,6.75
62929,B,4,1,1,0,0,1,0.0,1,1,6.75,0.3333333333333333,13.5,6.75
65933,B,16,2,4,3,0,0,0.0,1,3,5.0625,0.3888888888888889,6.75,3.375
67603,T,1,3,0,0,0,0,0.0,0,1,27.0,0.0,0.0,81.0
74359,T,1,1,0,1,0,0,0.0,0,2,54.0,1.0,27.0,27.0
75342,T,4,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,6.75
75867,B,0,0,0,1,0,0,0.0,0,0,0.0,1.0,0.0,0.0
76118,B,4,0,3,0,0,0,1.0,0,2,13.5,0.6,13.5,0.0
79358,B,3,2,1,0,0,0,0.0,0,2,18.0,0.5,18.0,18.0
60768,T,3,3,0,0,0,0,0.0,0,0,0.0,0.0,9.0,27.0
61411,B,4,1,1,0,0,1,0.0,0,1,6.75,0.5,20.25,6.75
65769,T,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
66451,B,5,0,2,1,0,0,0.0,0,2,10.799999999999999,0.5,0.0,0.0
67737,T,14,2,4,0,0,0,0.0,0,2,3.8571428571428568,0.2857142857142857,5.785714285714286,1.9285714285714284
73738,T,2,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,13.5,0.0
73801,T,7,0,1,0,0,0,1.0,0,0,0.0,0.2,11.571428571428571,0.0
74454,B,18,2,4,1,0,0,0.0,0,0,0.0,0.3125,10.5,3.0
79764,T,0,1,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
60634,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
61666,B,15,3,4,1,0,0,0.0,0,1,1.8,0.3125,1.8,3.6
62648,B,3,2,1,0,0,0,0.0,0,1,9.0,0.25,0.0,18.0
65056,T,2,0,1,1,0,0,0.0,1,1,13.5,0.6666666666666666,13.5,0.0
65060,T,1,1,1,0,0,0,1.0,0,2,54.0,0.5,0.0,27.0
67640,B,1,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,27.0
67645,B,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
75730,T,3,0,2,0,0,0,0.0,0,2,18.0,0.4,0.0,0.0
78248,T,8,0,2,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
99563,T,10,1,2,2,0,1,1.0,0,3,8.1,0.26666666666666666,0.0,2.7
60140,B,0,0,2,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0
60181,B,2,1,0,1,0,1,0.0,0,2,27.0,0.3333333333333333,0.0,0.0
61214,T,11,2,2,1,0,0,1.0,0,1,2.4545454545454546,0.23076923076923078,2.4545454545454546,4.909090909090909
66145,B,18,1,7,0,0,2,0.0,1,2,3.0,0.3181818181818182,4.5,1.5
67266,T,4,1,3,0,0,0,0.0,0,0,0.0,0.5,6.75,6.75
71118,B,2,0,2,0,0,2,0.0,0,4,54.0,0.6666666666666666,13.5,0.0
74513,T,6,2,3,3,0,1,0.0,2,7,31.5,0.5,0.0,9.0
76329,T,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
76650,B,0,1,3,0,0,0,0.0,0,4,0.0,1.0,0.0,0.0
77263,T,2,1,0,0,0,1,0.0,0,2,27.0,0.0,0.0,13.5
78247,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79825,B,5,1,1,2,0,0,0.0,0,1,5.3999999999999995,0.6,16.2,5.4
61895,T,0,1,1,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0
62056,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
63543,B,3,2,0,0,0,0,0.0,0,0,0.0,0.0,18.0,18.0
71845,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
72535,B,2,0,1,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
74838,T,3,1,1,0,0,0,1.0,0,0,0.0,0.5,18.0,9.0
75321,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76858,T,3,0,1,1,0,0,0.0,0,1,9.0,0.4,0.0,0.0
77591,B,15,4,6,1,1,0,0.0,1,3,5.4,0.5,9.0,5.4
77829,T,15,0,3,2,0,1,0.0,0,1,1.8,0.3125,7.2,0.0
79293,B,3,0,1,0,0,1,0.0,0,1,9.0,0.25,0.0,0.0
79545,B,1,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,27.0
60339,B,12,2,1,0,0,0,0.0,0,0,0.0,0.08333333333333333,2.25,2.25
62360,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62937,T,21,0,3,1,0,2,0.0,0,2,2.5714285714285716,0.2,2.571428571428571,0.0
62951,B,14,3,7,1,0,1,0.0,1,5,9.642857142857142,0.42105263157894735,3.8571428571428568,3.8571428571428568
68908,B,1,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,54.0
76430,T,3,0,0,0,0,1,0.0,0,1,9.0,0.0,18.0,0.0
67703,T,4,2,0,0,0,0,0.0,0,2,13.5,0.0,6.75,13.5
67762,T,16,3,2,0,0,0,0.0,0,1,1.6875,0.2,10.125,5.0625
68400,B,18,5,5,1,0,0,0.0,0,3,4.5,0.3,4.5,7.5
73738,T,2,0,0,0,0,1,0.0,0,1,13.5,0.0,13.5,0.0
74630,B,4,0,1,0,0,0,0.0,1,0,0.0,0.2,0.0,0.0
74857,T,2,1,2,2,0,0,0.0,0,1,13.5,0.6666666666666666,0.0,0.0
