GDAY_DS,T_ID,TB_SC,PA-AB,AB,RUN,HIT,RBI,SH+SF,KK,AVG,SB_trial,BABIP
20180419,HT,B,2,36,8,12,8,0,3,0.3333333333333333,1,0.3225806451612903
20180419,LG,T,1,35,4,8,4,0,7,0.22857142857142856,0,0.25925925925925924
20180419,WO,B,4,34,6,11,6,0,10,0.3235294117647059,1,0.43478260869565216
20180419,NC,T,4,30,3,6,3,0,9,0.2,1,0.25
20180419,KT,B,4,39,5,13,5,0,8,0.3333333333333333,4,0.3793103448275862
20180419,SK,T,3,35,6,7,6,1,12,0.2,1,0.23809523809523808
20180419,LT,B,3,32,0,8,0,0,7,0.25,0,0.32
20180419,SS,T,11,35,6,13,5,2,6,0.37142857142857144,3,0.43333333333333335
20180420,OB,B,5,32,6,10,6,0,8,0.3125,2,0.391304347826087
20180420,HT,T,5,32,4,7,4,0,5,0.21875,0,0.23076923076923078
20180420,SS,B,0,36,4,11,2,0,6,0.3055555555555556,0,0.32142857142857145
20180420,KT,T,5,39,5,12,4,0,4,0.3076923076923077,1,0.3235294117647059
20180420,NC,B,2,34,4,8,3,0,3,0.23529411764705882,0,0.23333333333333334
20180420,LG,T,2,39,9,14,8,0,6,0.358974358974359,0,0.36666666666666664
20180420,LT,B,7,34,10,12,10,0,8,0.35294117647058826,0,0.4166666666666667
20180420,SK,T,8,33,5,7,4,0,11,0.21212121212121213,2,0.2857142857142857
20180420,HH,B,1,35,1,8,1,0,5,0.22857142857142856,0,0.26666666666666666
20180420,WO,T,5,37,6,13,6,0,7,0.35135135135135137,0,0.39285714285714285
20180421,OB,B,6,34,10,13,10,2,7,0.38235294117647056,0,0.4074074074074074
20180421,HT,T,5,32,5,9,4,0,6,0.28125,1,0.32
20180421,SS,B,8,30,4,9,4,1,4,0.3,1,0.32
20180421,KT,T,1,33,1,7,1,0,7,0.21212121212121213,2,0.2692307692307692
20180421,NC,B,5,33,3,5,3,0,10,0.15151515151515152,1,0.14285714285714285
20180421,LG,T,5,38,6,12,5,1,11,0.3157894736842105,0,0.4230769230769231
20180421,LT,B,2,32,4,8,4,0,10,0.25,0,0.3
20180421,SK,T,3,36,3,9,3,0,8,0.25,0,0.2962962962962963
20180421,HH,B,2,33,3,8,3,0,4,0.24242424242424243,1,0.25
20180421,WO,T,5,34,4,9,4,1,8,0.2647058823529412,1,0.3333333333333333
20180422,OB,B,2,37,4,10,4,0,7,0.2702702702702703,0,0.3333333333333333
20180422,HT,T,5,47,14,22,14,1,4,0.46808510638297873,0,0.4634146341463415
20180422,SS,B,5,34,4,8,3,0,8,0.23529411764705882,4,0.3076923076923077
20180422,KT,T,2,37,6,11,5,0,12,0.2972972972972973,3,0.391304347826087
20180422,NC,B,4,37,4,13,4,1,4,0.35135135135135137,0,0.375
20180422,LG,T,5,34,5,9,4,0,6,0.2647058823529412,1,0.24
20180422,LT,B,2,35,4,9,4,0,9,0.2571428571428571,2,0.34615384615384615
20180422,SK,T,10,37,10,13,10,1,7,0.35135135135135137,0,0.39285714285714285
20180422,HH,B,0,30,1,5,0,0,8,0.16666666666666666,1,0.22727272727272727
20180422,WO,T,3,42,10,15,10,0,7,0.35714285714285715,0,0.3939393939393939
20180424,KT,B,6,39,8,10,8,0,13,0.2564102564102564,0,0.3333333333333333
20180424,LT,T,7,42,14,17,14,0,6,0.40476190476190477,1,0.40625
20180424,SS,B,8,31,7,7,7,1,7,0.22580645161290322,2,0.2608695652173913
20180424,NC,T,1,31,2,5,2,0,9,0.16129032258064516,0,0.22727272727272727
20180424,SK,B,9,39,9,13,9,1,7,0.3333333333333333,3,0.375
20180424,OB,T,6,37,10,11,9,1,10,0.2972972972972973,1,0.32
20180424,LG,B,7,32,8,10,8,1,3,0.3125,0,0.2962962962962963
20180424,WO,T,8,32,2,7,2,1,4,0.21875,0,0.25
20180425,HT,B,0,35,2,7,2,0,8,0.2,0,0.25925925925925924
20180425,HH,T,2,34,3,6,3,0,7,0.17647058823529413,0,0.19230769230769232
20180425,KT,B,4,39,4,12,4,0,8,0.3076923076923077,0,0.36666666666666664
20180425,LT,T,4,38,5,16,5,2,4,0.42105263157894735,1,0.45454545454545453
20180425,SS,B,1,36,2,9,2,0,6,0.25,0,0.3
20180425,NC,T,6,38,9,13,9,0,7,0.34210526315789475,1,0.4
20180425,SK,B,6,40,7,12,7,0,9,0.3,0,0.32142857142857145
20180425,OB,T,3,38,6,12,5,1,8,0.3157894736842105,2,0.35714285714285715
20180425,LG,B,1,31,2,9,1,0,7,0.2903225806451613,1,0.375
20180425,WO,T,3,32,1,6,1,0,6,0.1875,0,0.23076923076923078
20180426,HT,B,3,36,1,10,1,0,1,0.2777777777777778,0,0.2857142857142857
20180426,HH,T,3,34,3,7,2,0,9,0.20588235294117646,0,0.28
20180426,KT,B,8,27,5,7,5,3,7,0.25925925925925924,1,0.3333333333333333
20180426,LT,T,3,29,2,4,2,1,9,0.13793103448275862,0,0.15789473684210525
20180426,SS,B,4,34,2,8,1,0,8,0.23529411764705882,2,0.3076923076923077
20180426,NC,T,4,34,5,9,4,2,5,0.2647058823529412,2,0.2903225806451613
20180426,SK,B,8,30,5,8,5,0,8,0.26666666666666666,1,0.3
20180426,OB,T,3,36,4,10,4,0,9,0.2777777777777778,2,0.37037037037037035
20180426,LG,B,7,41,11,17,11,0,7,0.4146341463414634,0,0.48484848484848486
20180426,WO,T,7,28,1,3,1,0,7,0.10714285714285714,0,0.14285714285714285
20180427,LT,B,5,32,5,9,5,1,8,0.28125,0,0.36
20180427,HH,T,0,38,3,12,3,0,6,0.3157894736842105,0,0.3548387096774194
20180427,KT,B,3,33,3,6,3,0,7,0.18181818181818182,2,0.16666666666666666
20180427,HT,T,4,39,8,15,7,0,6,0.38461538461538464,1,0.4375
20180427,NC,B,5,32,2,6,2,1,10,0.1875,1,0.2727272727272727
20180427,OB,T,6,33,6,9,4,2,11,0.2727272727272727,1,0.34782608695652173
20180427,WO,B,3,36,3,10,3,1,9,0.2777777777777778,0,0.35714285714285715
20180427,SK,T,7,32,8,10,8,4,6,0.3125,1,0.28
20180427,LG,B,3,37,9,15,9,1,7,0.40540540540540543,4,0.4666666666666667
20180427,SS,T,5,34,2,7,2,0,5,0.20588235294117646,0,0.2413793103448276
20180428,LT,B,2,36,2,9,2,0,7,0.25,0,0.2857142857142857
20180428,HH,T,7,29,4,6,3,2,9,0.20689655172413793,3,0.2857142857142857
20180428,KT,B,3,37,9,13,9,0,8,0.35135135135135137,1,0.4074074074074074
20180428,HT,T,2,35,2,10,2,1,4,0.2857142857142857,0,0.2903225806451613
20180428,NC,B,2,33,5,10,5,1,4,0.30303030303030304,0,0.3333333333333333
20180428,OB,T,2,34,1,7,0,0,5,0.20588235294117646,0,0.2413793103448276
20180428,WO,B,3,34,4,8,4,2,6,0.23529411764705882,3,0.27586206896551724
20180428,SK,T,2,38,6,11,4,0,11,0.2894736842105263,2,0.4074074074074074
20180428,LG,B,7,31,6,9,6,1,8,0.2903225806451613,2,0.391304347826087
20180428,SS,T,8,34,4,8,3,0,8,0.23529411764705882,0,0.28
20180429,LT,B,6,31,4,7,4,1,7,0.22580645161290322,0,0.25
20180429,HH,T,4,37,3,12,3,0,7,0.32432432432432434,1,0.3793103448275862
20180429,KT,B,0,33,5,9,5,0,6,0.2727272727272727,0,0.25
20180429,HT,T,4,34,3,7,3,0,9,0.20588235294117646,0,0.28
20180429,NC,B,3,32,1,6,1,0,3,0.1875,0,0.20689655172413793
20180429,OB,T,2,39,7,12,7,0,3,0.3076923076923077,0,0.2727272727272727
20180429,WO,B,5,38,8,17,8,2,8,0.4473684210526316,1,0.5483870967741935
20180429,SK,T,8,35,5,10,4,1,7,0.2857142857142857,2,0.3333333333333333
20180429,LG,B,3,39,7,15,6,1,8,0.38461538461538464,1,0.45161290322580644
20180429,SS,T,0,43,8,18,8,0,11,0.4186046511627907,2,0.5333333333333333
20180501,LT,B,4,35,4,13,4,1,5,0.37142857142857144,0,0.43333333333333335
20180501,HT,T,4,28,0,7,0,1,5,0.25,2,0.30434782608695654
20180501,OB,B,2,33,4,9,4,0,8,0.2727272727272727,0,0.30434782608695654
20180501,KT,T,1,34,2,7,1,0,6,0.20588235294117646,1,0.2222222222222222
20180501,HH,B,5,34,6,11,6,1,6,0.3235294117647059,1,0.32
20180501,LG,T,4,35,5,9,4,1,7,0.2571428571428571,0,0.2857142857142857
20180501,SS,B,0,34,3,8,3,0,10,0.23529411764705882,0,0.30434782608695654
20180501,SK,T,5,43,12,17,12,0,4,0.3953488372093023,2,0.40540540540540543
20180501,NC,B,10,33,4,9,3,0,9,0.2727272727272727,2,0.34782608695652173
20180501,WO,T,5,42,13,17,12,2,9,0.40476190476190477,1,0.45161290322580644
20180502,LT,B,3,37,6,12,6,0,7,0.32432432432432434,0,0.35714285714285715
20180502,HT,T,8,45,12,17,9,0,7,0.37777777777777777,2,0.43243243243243246
20180502,HH,B,2,34,4,9,4,0,11,0.2647058823529412,1,0.36363636363636365
20180502,LG,T,0,33,3,7,3,0,7,0.21212121212121213,1,0.24
20180502,SS,B,8,37,4,11,4,1,11,0.2972972972972973,0,0.4
20180502,SK,T,5,39,7,14,7,1,11,0.358974358974359,1,0.4444444444444444
20180502,NC,B,4,40,13,17,12,1,3,0.425,0,0.3548387096774194
20180502,WO,T,5,40,8,14,8,1,6,0.35,0,0.38235294117647056
20180503,LT,B,5,34,5,10,4,0,7,0.29411764705882354,1,0.34615384615384615
20180503,HT,T,2,36,4,9,4,0,9,0.25,1,0.3076923076923077
20180503,OB,B,3,44,2,12,2,0,9,0.2727272727272727,0,0.30303030303030304
20180503,KT,T,13,36,3,8,3,3,10,0.2222222222222222,1,0.2857142857142857
20180503,HH,B,5,31,7,11,6,2,3,0.3548387096774194,0,0.35714285714285715
20180503,LG,T,3,34,3,10,3,1,8,0.29411764705882354,1,0.3333333333333333
20180503,SS,B,8,30,8,9,7,1,5,0.3,3,0.32
20180503,SK,T,0,32,4,5,3,0,13,0.15625,0,0.2222222222222222
20180503,NC,B,6,39,9,13,8,0,8,0.3333333333333333,0,0.4
20180503,WO,T,7,39,13,14,13,1,10,0.358974358974359,3,0.4482758620689655
20180504,SS,B,3,37,6,11,4,0,5,0.2972972972972973,1,0.3225806451612903
20180504,HH,T,7,37,9,13,8,1,3,0.35135135135135137,1,0.3333333333333333
20180504,SK,B,6,32,5,10,3,2,5,0.3125,0,0.35714285714285715
20180504,LT,T,4,33,4,9,4,1,7,0.2727272727272727,1,0.32
20180504,HT,B,3,37,5,11,5,1,5,0.2972972972972973,2,0.3125
20180504,NC,T,4,41,6,14,6,0,10,0.34146341463414637,3,0.39285714285714285
20180504,LG,B,3,38,8,12,8,0,7,0.3157894736842105,0,0.3870967741935484
20180504,OB,T,3,40,11,14,11,0,5,0.35,0,0.36363636363636365
20180504,KT,B,2,33,1,9,1,0,11,0.2727272727272727,0,0.38095238095238093
20180504,WO,T,2,41,11,15,11,0,7,0.36585365853658536,1,0.36666666666666664
20180505,SS,B,5,33,8,10,8,0,7,0.30303030303030304,2,0.3333333333333333
20180505,HH,T,1,35,3,9,3,0,9,0.2571428571428571,1,0.34615384615384615
20180505,SK,B,3,31,1,5,1,1,14,0.16129032258064516,0,0.29411764705882354
20180505,LT,T,9,32,8,8,8,2,3,0.25,2,0.27586206896551724
20180505,HT,B,5,37,12,18,11,2,6,0.4864864864864865,1,0.5483870967741935
20180505,NC,T,5,35,4,8,4,0,5,0.22857142857142856,0,0.2413793103448276
20180505,LG,B,4,29,0,5,0,0,7,0.1724137931034483,0,0.22727272727272727
20180505,OB,T,2,36,3,11,3,0,6,0.3055555555555556,2,0.3448275862068966
20180505,KT,B,3,31,1,8,1,0,10,0.25806451612903225,1,0.38095238095238093
20180505,WO,T,2,42,10,15,10,1,8,0.35714285714285715,0,0.42424242424242425
20180506,HT,B,5,39,11,19,11,0,2,0.48717948717948717,2,0.4857142857142857
20180506,NC,T,3,33,3,6,3,0,10,0.18181818181818182,0,0.19047619047619047
20180506,LG,B,3,34,5,7,5,0,11,0.20588235294117646,0,0.23809523809523808
20180506,OB,T,4,46,13,20,12,1,6,0.43478260869565216,0,0.46153846153846156
20180508,WO,B,7,42,9,15,9,1,14,0.35714285714285715,4,0.5
20180508,HH,T,1,41,10,15,10,0,8,0.36585365853658536,0,0.41935483870967744
20180508,LG,B,3,33,2,7,2,1,10,0.21212121212121213,1,0.2916666666666667
20180508,LT,T,1,36,4,11,3,1,8,0.3055555555555556,0,0.39285714285714285
20180508,HT,B,7,34,10,13,9,2,4,0.38235294117647056,1,0.3448275862068966
20180508,OB,T,2,31,0,6,0,0,8,0.1935483870967742,0,0.2608695652173913
20180508,NC,B,5,33,9,9,9,0,8,0.2727272727272727,0,0.30434782608695654
20180508,SK,T,0,32,0,6,0,0,11,0.1875,1,0.2857142857142857
20180508,KT,B,8,31,4,7,4,1,10,0.22580645161290322,1,0.3181818181818182
20180508,SS,T,9,34,9,14,8,3,6,0.4117647058823529,7,0.4482758620689655
20180509,WO,B,3,33,1,8,1,0,9,0.24242424242424243,1,0.3333333333333333
20180509,HH,T,4,33,4,7,4,1,5,0.21212121212121213,0,0.19230769230769232
20180509,LG,B,1,29,3,5,3,0,7,0.1724137931034483,0,0.22727272727272727
20180509,LT,T,0,37,2,11,2,0,8,0.2972972972972973,0,0.3793103448275862
20180509,HT,B,8,33,7,8,6,0,7,0.24242424242424243,0,0.3076923076923077
20180509,OB,T,6,42,13,16,11,1,5,0.38095238095238093,0,0.42105263157894735
20180509,NC,B,3,34,5,7,4,0,9,0.20588235294117646,0,0.25
20180509,SK,T,3,36,6,10,4,0,6,0.2777777777777778,1,0.3333333333333333
20180509,KT,B,5,39,4,13,4,1,10,0.3333333333333333,1,0.43333333333333335
20180509,SS,T,4,40,5,17,5,2,4,0.425,1,0.45714285714285713
20180510,WO,B,1,35,1,9,1,0,8,0.2571428571428571,1,0.3076923076923077
20180510,HH,T,3,36,3,10,2,0,8,0.2777777777777778,1,0.35714285714285715
20180510,LG,B,5,33,2,8,2,3,8,0.24242424242424243,0,0.2962962962962963
20180510,LT,T,7,31,7,7,7,2,5,0.22580645161290322,1,0.24
20180510,HT,B,4,44,6,13,6,0,7,0.29545454545454547,1,0.3333333333333333
20180510,OB,T,5,49,5,17,5,0,8,0.3469387755102041,1,0.4
20180510,NC,B,2,31,2,5,2,1,10,0.16129032258064516,0,0.22727272727272727
20180510,SK,T,5,39,6,11,5,0,6,0.28205128205128205,0,0.26666666666666666
20180510,KT,B,7,39,5,10,5,0,8,0.2564102564102564,1,0.3225806451612903
20180510,SS,T,3,43,4,11,4,1,3,0.2558139534883721,0,0.275
20180511,SS,B,3,36,8,13,8,1,1,0.3611111111111111,0,0.30303030303030304
20180511,HT,T,3,32,3,7,3,0,7,0.21875,0,0.25
20180511,LT,B,3,31,6,10,6,1,8,0.3225806451612903,0,0.391304347826087
20180511,KT,T,2,32,2,6,2,0,9,0.1875,1,0.22727272727272727
20180511,SK,B,1,42,9,16,8,0,7,0.38095238095238093,0,0.42424242424242425
20180511,LG,T,4,41,14,17,13,1,3,0.4146341463414634,0,0.40540540540540543
20180511,HH,B,3,41,2,9,2,0,9,0.21951219512195122,1,0.25806451612903225
20180511,NC,T,5,38,4,7,4,1,9,0.18421052631578946,1,0.18518518518518517
20180511,OB,B,5,37,5,10,3,0,10,0.2702702702702703,0,0.34615384615384615
20180511,WO,T,3,39,10,11,9,0,6,0.28205128205128205,1,0.3125
20180513,SS,B,7,37,7,11,7,2,6,0.2972972972972973,2,0.34375
20180513,HT,T,5,36,8,11,8,0,10,0.3055555555555556,3,0.34782608695652173
20180513,LT,B,2,32,3,11,3,1,9,0.34375,0,0.4782608695652174
20180513,KT,T,4,28,1,4,1,0,10,0.14285714285714285,1,0.17647058823529413
20180513,SK,B,6,38,10,15,10,0,5,0.39473684210526316,0,0.41935483870967744
20180513,LG,T,1,32,0,5,0,0,8,0.15625,2,0.20833333333333334
20180513,HH,B,0,35,4,11,2,0,8,0.3142857142857143,1,0.4074074074074074
20180513,NC,T,0,32,0,5,0,0,10,0.15625,0,0.22727272727272727
20180513,OB,B,2,29,1,5,1,0,6,0.1724137931034483,1,0.21739130434782608
20180513,WO,T,5,32,2,6,2,0,10,0.1875,2,0.2
20180515,WO,B,3,30,1,7,1,0,11,0.23333333333333334,1,0.3333333333333333
20180515,HT,T,4,30,2,4,2,0,9,0.13333333333333333,0,0.19047619047619047
20180515,HH,B,3,33,0,8,0,0,7,0.24242424242424243,0,0.3076923076923077
20180515,KT,T,2,34,3,8,3,0,12,0.23529411764705882,1,0.3333333333333333
20180515,SS,B,2,31,4,9,3,0,5,0.2903225806451613,0,0.32
20180515,LG,T,4,39,2,13,2,0,8,0.3333333333333333,1,0.41935483870967744
20180515,NC,B,3,39,3,11,3,1,10,0.28205128205128205,3,0.3793103448275862
20180515,LT,T,5,37,5,10,3,1,9,0.2702702702702703,0,0.3448275862068966
20180515,OB,B,3,37,6,12,6,0,9,0.32432432432432434,0,0.38461538461538464
20180515,SK,T,7,32,4,7,4,0,9,0.21875,1,0.2727272727272727
20180516,WO,B,9,31,8,9,8,2,6,0.2903225806451613,1,0.3333333333333333
20180516,HT,T,3,39,7,13,7,0,8,0.3333333333333333,0,0.41935483870967744
20180516,HH,B,5,27,5,4,5,1,7,0.14814814814814814,0,0.15
20180516,KT,T,7,34,4,9,4,0,8,0.2647058823529412,1,0.32
20180516,SS,B,7,37,7,11,7,1,7,0.2972972972972973,1,0.3548387096774194
20180516,LG,T,5,39,8,16,6,3,5,0.41025641025641024,1,0.43243243243243246
20180516,OB,B,0,31,5,8,3,0,9,0.25806451612903225,0,0.3333333333333333
20180516,SK,T,4,33,3,6,3,0,10,0.18181818181818182,0,0.19047619047619047
20180517,WO,B,0,35,8,12,8,0,7,0.34285714285714286,1,0.36
20180517,HT,T,2,32,2,6,1,0,8,0.1875,0,0.21739130434782608
20180517,HH,B,4,31,5,10,4,3,5,0.3225806451612903,0,0.35714285714285715
20180517,KT,T,2,37,3,11,2,1,6,0.2972972972972973,0,0.3103448275862069
20180517,SS,B,4,31,5,5,5,0,8,0.16129032258064516,3,0.14285714285714285
20180517,LG,T,5,38,8,16,7,3,6,0.42105263157894735,0,0.4666666666666667
20180517,NC,B,9,31,0,6,0,1,12,0.1935483870967742,0,0.3157894736842105
20180517,LT,T,4,36,7,11,7,0,10,0.3055555555555556,0,0.4230769230769231
20180518,LG,B,4,34,3,9,2,1,11,0.2647058823529412,3,0.391304347826087
20180518,HH,T,3,32,4,10,3,0,4,0.3125,1,0.3333333333333333
20180518,KT,B,8,30,1,4,1,0,6,0.13333333333333333,0,0.16666666666666666
20180518,NC,T,7,36,6,11,6,2,2,0.3055555555555556,0,0.3055555555555556
20180518,LT,B,1,31,1,5,1,0,7,0.16129032258064516,0,0.17391304347826086
20180518,OB,T,8,35,7,10,7,2,6,0.2857142857142857,1,0.3225806451612903
20180518,HT,B,3,33,5,10,5,0,2,0.30303030303030304,1,0.3
20180518,SK,T,5,31,1,5,1,1,8,0.16129032258064516,2,0.20833333333333334
20180518,WO,B,3,29,0,3,0,0,9,0.10344827586206896,0,0.15
20180518,SS,T,4,37,5,13,4,1,5,0.35135135135135137,2,0.40625
20180519,LG,B,5,30,1,6,1,0,3,0.2,0,0.2222222222222222
20180519,HH,T,3,31,2,6,2,1,6,0.1935483870967742,0,0.24
20180519,KT,B,2,32,3,8,2,0,3,0.25,1,0.27586206896551724
20180519,NC,T,3,35,2,10,2,1,9,0.2857142857142857,0,0.37037037037037035
20180519,LT,B,10,37,15,14,15,1,8,0.3783783783783784,0,0.4074074074074074
20180519,OB,T,4,33,2,7,2,0,6,0.21212121212121213,0,0.25925925925925924
20180519,HT,B,3,30,2,6,2,1,4,0.2,0,0.23076923076923078
20180519,SK,T,0,28,1,4,1,0,1,0.14285714285714285,1,0.11538461538461539
20180519,WO,B,1,38,6,15,6,0,6,0.39473684210526316,4,0.45161290322580644
20180519,SS,T,6,35,3,10,3,0,5,0.2857142857142857,1,0.3103448275862069
20180520,LG,B,3,36,6,12,6,0,5,0.3333333333333333,3,0.3448275862068966
20180520,HH,T,5,31,2,7,2,0,7,0.22580645161290322,3,0.2608695652173913
20180520,KT,B,1,48,18,25,18,0,2,0.5208333333333334,1,0.4878048780487805
20180520,NC,T,0,36,3,11,3,0,6,0.3055555555555556,0,0.3448275862068966
20180520,LT,B,7,38,6,10,6,1,12,0.2631578947368421,1,0.38461538461538464
20180520,OB,T,9,36,7,10,7,2,11,0.2777777777777778,2,0.38461538461538464
20180520,HT,B,5,35,8,13,8,0,5,0.37142857142857144,0,0.37037037037037035
20180520,SK,T,3,34,3,7,3,1,8,0.20588235294117646,0,0.2692307692307692
20180520,WO,B,8,37,3,12,3,1,6,0.32432432432432434,1,0.36666666666666664
20180520,SS,T,2,36,4,10,4,0,10,0.2777777777777778,0,0.38461538461538464
20180522,HT,B,4,38,8,14,8,0,6,0.3684210526315789,0,0.4
20180522,KT,T,5,32,5,4,4,0,6,0.125,1,0.12
20180522,SS,B,7,36,10,12,9,2,5,0.3333333333333333,0,0.3548387096774194
20180522,LT,T,4,33,4,11,4,2,6,0.3333333333333333,2,0.34615384615384615
20180522,LG,B,2,36,6,15,6,2,8,0.4166666666666667,1,0.5
20180522,NC,T,6,31,1,7,1,1,8,0.22580645161290322,0,0.2916666666666667
20180522,HH,B,7,41,8,11,7,0,10,0.2682926829268293,1,0.2857142857142857
20180522,OB,T,5,44,7,12,7,0,7,0.2727272727272727,2,0.32432432432432434
20180522,SK,B,5,31,4,6,4,1,4,0.1935483870967742,0,0.16
20180522,WO,T,5,44,10,15,9,0,5,0.3409090909090909,3,0.3333333333333333
20180523,HT,B,6,41,8,17,7,1,6,0.4146341463414634,1,0.47058823529411764
20180523,KT,T,4,37,9,10,9,1,6,0.2702702702702703,0,0.2903225806451613
20180523,SS,B,6,32,6,11,6,2,7,0.34375,1,0.391304347826087
20180523,LT,T,7,36,4,8,4,0,5,0.2222222222222222,0,0.25806451612903225
20180523,LG,B,9,36,12,15,12,3,4,0.4166666666666667,0,0.4117647058823529
20180523,NC,T,3,31,2,5,2,0,7,0.16129032258064516,0,0.20833333333333334
20180523,HH,B,7,31,5,9,4,0,4,0.2903225806451613,2,0.28
20180523,OB,T,3,33,3,6,3,0,8,0.18181818181818182,0,0.17391304347826086
20180523,SK,B,5,37,13,16,13,0,3,0.43243243243243246,1,0.3793103448275862
20180523,WO,T,4,34,2,7,2,0,6,0.20588235294117646,0,0.25
20180524,HT,B,2,33,1,7,1,0,11,0.21212121212121213,0,0.3181818181818182
20180524,KT,T,4,46,13,19,10,1,5,0.41304347826086957,0,0.45
20180524,SS,B,4,36,9,14,9,0,7,0.3888888888888889,2,0.4444444444444444
20180524,LT,T,1,36,2,10,2,0,10,0.2777777777777778,1,0.36
20180524,LG,B,4,29,4,8,4,1,6,0.27586206896551724,0,0.34782608695652173
20180524,NC,T,1,31,0,4,0,0,14,0.12903225806451613,0,0.23529411764705882
20180524,HH,B,3,33,1,9,0,0,3,0.2727272727272727,0,0.3
20180524,OB,T,1,37,7,12,7,1,6,0.32432432432432434,1,0.3548387096774194
20180524,SK,B,7,30,3,9,3,1,4,0.3,1,0.32
20180524,WO,T,0,34,1,7,1,0,8,0.20588235294117646,0,0.2692307692307692
20180525,SK,B,5,30,5,9,5,2,9,0.3,2,0.38095238095238093
20180525,HH,T,1,28,1,3,1,0,7,0.10714285714285714,1,0.1
20180525,NC,B,2,35,2,12,2,1,10,0.34285714285714286,0,0.44
20180525,HT,T,9,36,14,14,14,2,4,0.3888888888888889,1,0.32142857142857145
20180525,KT,B,2,38,13,14,13,0,6,0.3684210526315789,0,0.4
20180525,LG,T,3,38,7,12,7,1,7,0.3157894736842105,0,0.3333333333333333
20180525,WO,B,7,36,13,15,13,0,7,0.4166666666666667,2,0.44
20180525,LT,T,2,33,2,7,2,0,8,0.21212121212121213,0,0.25
20180525,OB,B,2,31,1,5,1,0,5,0.16129032258064516,0,0.19230769230769232
20180525,SS,T,6,33,6,10,6,2,5,0.30303030303030304,1,0.32142857142857145
20180526,SK,B,5,37,7,14,6,0,4,0.3783783783783784,0,0.42424242424242425
20180526,HH,T,2,33,2,7,2,0,13,0.21212121212121213,0,0.3157894736842105
20180526,NC,B,5,34,5,11,5,1,8,0.3235294117647059,2,0.4
20180526,HT,T,1,34,0,7,0,0,7,0.20588235294117646,0,0.25925925925925924
20180526,KT,B,2,30,0,3,0,0,5,0.1,0,0.12
20180526,LG,T,5,33,5,9,3,0,2,0.2727272727272727,1,0.26666666666666666
20180526,WO,B,2,33,3,10,3,0,9,0.30303030303030304,1,0.4166666666666667
20180526,LT,T,4,32,2,7,2,1,9,0.21875,2,0.2727272727272727
20180526,OB,B,7,34,6,10,5,1,5,0.29411764705882354,1,0.3333333333333333
20180526,SS,T,1,32,1,7,1,1,3,0.21875,1,0.23333333333333334
20180527,SK,B,6,42,5,14,5,1,4,0.3333333333333333,0,0.34210526315789475
20180527,HH,T,3,45,7,14,6,1,6,0.3111111111111111,0,0.34210526315789475
20180527,NC,B,5,29,1,4,1,0,6,0.13793103448275862,0,0.17391304347826086
20180527,HT,T,5,42,12,17,12,2,6,0.40476190476190477,0,0.4117647058823529
20180527,KT,B,2,32,8,9,6,0,5,0.28125,1,0.21739130434782608
20180527,LG,T,4,40,7,15,7,0,4,0.375,0,0.4166666666666667
20180527,WO,B,5,35,4,9,4,1,11,0.2571428571428571,1,0.3333333333333333
20180527,LT,T,1,33,6,7,6,0,8,0.21212121212121213,0,0.18181818181818182
20180527,OB,B,2,33,8,11,8,1,5,0.3333333333333333,1,0.3333333333333333
20180527,SS,T,1,33,2,8,2,0,10,0.24242424242424243,0,0.34782608695652173
20180529,SS,B,4,38,4,11,4,1,2,0.2894736842105263,0,0.2571428571428571
20180529,KT,T,3,47,14,21,14,1,4,0.44680851063829785,0,0.4523809523809524
20180529,LT,B,1,35,3,9,3,1,7,0.2571428571428571,1,0.32142857142857145
20180529,LG,T,2,39,5,13,5,1,10,0.3333333333333333,1,0.42857142857142855
20180529,HH,B,12,29,7,8,7,2,4,0.27586206896551724,1,0.2962962962962963
20180529,NC,T,2,35,2,9,2,0,6,0.2571428571428571,0,0.2857142857142857
20180529,HT,B,6,36,8,10,8,1,2,0.2777777777777778,1,0.24242424242424243
20180529,WO,T,8,44,12,18,10,1,7,0.4090909090909091,2,0.4117647058823529
20180530,SS,B,4,27,4,6,4,2,3,0.2222222222222222,2,0.20833333333333334
20180530,KT,T,6,34,3,9,3,1,10,0.2647058823529412,0,0.375
20180530,LT,B,1,37,5,11,5,0,11,0.2972972972972973,0,0.4
20180530,LG,T,6,43,15,17,14,1,5,0.3953488372093023,0,0.4473684210526316
20180530,HH,B,3,41,10,15,8,0,5,0.36585365853658536,1,0.4
20180530,NC,T,0,36,4,8,4,0,8,0.2222222222222222,1,0.2
20180530,OB,B,5,34,11,13,10,1,5,0.38235294117647056,0,0.41379310344827586
20180530,SK,T,1,33,3,7,3,0,5,0.21212121212121213,0,0.19230769230769232
20180530,HT,B,5,36,1,10,0,0,4,0.2777777777777778,1,0.3125
20180530,WO,T,3,39,6,13,6,0,4,0.3333333333333333,0,0.3125
20180531,SS,B,2,31,6,10,5,2,6,0.3225806451612903,2,0.36
20180531,KT,T,2,30,0,5,0,1,9,0.16666666666666666,0,0.23809523809523808
20180531,LT,B,8,35,10,11,10,1,8,0.3142857142857143,1,0.32
20180531,LG,T,8,38,11,13,10,1,8,0.34210526315789475,1,0.39285714285714285
20180531,HH,B,4,30,4,5,3,0,10,0.16666666666666666,3,0.25
20180531,NC,T,4,35,5,9,5,0,11,0.2571428571428571,0,0.34782608695652173
